#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS: 105  38
# Band-Index:    1
   1.73890     -5.886798  0.000  0.150  0.000  0.161  0.000  0.000  0.000  0.000  0.000  0.313
   1.71956     -5.876645  0.000  0.146  0.000  0.164  0.000  0.000  0.000  0.000  0.000  0.313
   1.70021     -5.863953  0.000  0.145  0.000  0.168  0.000  0.000  0.000  0.000  0.000  0.315
   1.68087     -5.848904  0.000  0.143  0.001  0.171  0.000  0.000  0.000  0.000  0.000  0.316
   1.66152     -5.831702  0.002  0.140  0.001  0.171  0.000  0.000  0.000  0.000  0.000  0.317
   1.64218     -5.812587  0.003  0.137  0.001  0.176  0.000  0.000  0.000  0.000  0.000  0.318
   1.62283     -5.791874  0.003  0.135  0.001  0.180  0.000  0.000  0.000  0.000  0.000  0.320
   1.60349     -5.770011  0.004  0.132  0.001  0.184  0.000  0.000  0.000  0.000  0.000  0.323
   1.58414     -5.748084  0.004  0.129  0.001  0.191  0.000  0.000  0.000  0.000  0.000  0.326
   1.56480     -5.730961  0.005  0.120  0.003  0.204  0.000  0.000  0.000  0.000  0.000  0.331
   1.54545     -5.744307  0.004  0.093  0.007  0.238  0.000  0.000  0.000  0.000  0.000  0.342
   1.52611     -5.786471  0.004  0.087  0.006  0.246  0.000  0.000  0.000  0.000  0.000  0.343
   1.50676     -5.832474  0.006  0.083  0.006  0.245  0.000  0.000  0.000  0.000  0.000  0.343
   1.48742     -5.877885  0.005  0.084  0.007  0.245  0.000  0.000  0.000  0.000  0.000  0.341
   1.46807     -5.921796  0.005  0.082  0.009  0.244  0.000  0.000  0.000  0.000  0.000  0.341
   1.44873     -5.963866  0.006  0.082  0.009  0.242  0.000  0.000  0.000  0.000  0.000  0.340
   1.42939     -6.003905  0.006  0.081  0.009  0.242  0.000  0.000  0.000  0.000  0.000  0.339
   1.41004     -6.041780  0.006  0.080  0.009  0.241  0.000  0.000  0.000  0.000  0.000  0.337
   1.39070     -6.077398  0.007  0.080  0.010  0.239  0.000  0.000  0.000  0.000  0.000  0.337
   1.37135     -6.110674  0.009  0.080  0.011  0.238  0.000  0.000  0.000  0.000  0.000  0.337
   1.35201     -6.141535  0.009  0.080  0.012  0.238  0.000  0.000  0.000  0.000  0.000  0.338
   1.33266     -6.169913  0.009  0.080  0.012  0.237  0.000  0.000  0.000  0.000  0.000  0.337
   1.31332     -6.195755  0.009  0.079  0.012  0.236  0.000  0.000  0.000  0.000  0.000  0.335
   1.29397     -6.219007  0.009  0.078  0.012  0.235  0.000  0.000  0.000  0.000  0.000  0.335
   1.27463     -6.239628  0.009  0.077  0.012  0.233  0.000  0.000  0.000  0.000  0.000  0.333
   1.25528     -6.257578  0.009  0.077  0.012  0.233  0.000  0.000  0.000  0.000  0.000  0.333
   1.23594     -6.272828  0.009  0.077  0.012  0.232  0.000  0.000  0.000  0.000  0.000  0.333
   1.21659     -6.285338  0.009  0.077  0.012  0.232  0.000  0.000  0.000  0.000  0.000  0.333
   1.19725     -6.295091  0.009  0.077  0.012  0.232  0.000  0.000  0.000  0.000  0.000  0.333
   1.17790     -6.302074  0.009  0.077  0.013  0.232  0.000  0.000  0.000  0.000  0.000  0.333
   1.15856     -6.306268  0.010  0.077  0.013  0.232  0.000  0.000  0.000  0.000  0.000  0.333
   1.13921     -6.307671  0.010  0.077  0.013  0.232  0.000  0.000  0.000  0.000  0.000  0.333
   1.13921     -6.307671  0.010  0.077  0.013  0.232  0.000  0.000  0.000  0.000  0.000  0.333
   1.10571     -6.298560  0.012  0.078  0.013  0.233  0.000  0.000  0.000  0.000  0.000  0.333
   1.07220     -6.278482  0.012  0.078  0.012  0.232  0.000  0.000  0.000  0.000  0.000  0.332
   1.03869     -6.247788  0.012  0.078  0.015  0.230  0.000  0.000  0.000  0.000  0.000  0.332
   1.00519     -6.207026  0.012  0.078  0.015  0.228  0.000  0.000  0.000  0.000  0.000  0.331
   0.97168     -6.156848  0.012  0.075  0.018  0.225  0.000  0.000  0.000  0.000  0.000  0.330
   0.93818     -6.098196  0.012  0.072  0.021  0.219  0.000  0.000  0.000  0.000  0.000  0.326
   0.90467     -6.032158  0.013  0.072  0.024  0.213  0.000  0.000  0.000  0.000  0.000  0.322
   0.87116     -5.959983  0.015  0.069  0.030  0.206  0.000  0.000  0.000  0.000  0.000  0.320
   0.83766     -5.883129  0.015  0.066  0.039  0.198  0.000  0.000  0.000  0.000  0.000  0.316
   0.80415     -5.803287  0.012  0.063  0.048  0.187  0.000  0.000  0.000  0.000  0.000  0.311
   0.77064     -5.722495  0.012  0.057  0.062  0.176  0.000  0.000  0.000  0.000  0.000  0.307
   0.73714     -5.643189  0.009  0.054  0.076  0.162  0.000  0.000  0.000  0.000  0.000  0.303
   0.70363     -5.568436  0.009  0.049  0.097  0.146  0.000  0.000  0.000  0.000  0.000  0.299
   0.67013     -5.501908  0.009  0.043  0.119  0.127  0.000  0.000  0.000  0.000  0.000  0.298
   0.63662     -5.448437  0.008  0.034  0.150  0.104  0.000  0.000  0.000  0.000  0.000  0.296
   0.60311     -5.411499  0.009  0.028  0.177  0.084  0.000  0.000  0.000  0.000  0.000  0.298
   0.56961     -5.392546  0.011  0.022  0.202  0.066  0.000  0.000  0.000  0.000  0.000  0.299
   0.53610     -5.392318  0.012  0.016  0.224  0.047  0.000  0.000  0.000  0.000  0.000  0.302
   0.50259     -5.409335  0.016  0.012  0.241  0.034  0.000  0.000  0.000  0.000  0.000  0.304
   0.46909     -5.440554  0.020  0.009  0.253  0.024  0.000  0.000  0.000  0.000  0.000  0.304
   0.43558     -5.482476  0.024  0.005  0.259  0.016  0.000  0.000  0.000  0.000  0.000  0.306
   0.40208     -5.531263  0.026  0.004  0.262  0.012  0.000  0.000  0.000  0.000  0.000  0.306
   0.36857     -5.583730  0.029  0.002  0.264  0.008  0.000  0.000  0.000  0.000  0.000  0.304
   0.33506     -5.637400  0.032  0.000  0.262  0.006  0.000  0.000  0.000  0.000  0.000  0.302
   0.30156     -5.690277  0.033  0.000  0.262  0.005  0.000  0.000  0.000  0.000  0.000  0.300
   0.26805     -5.740793  0.035  0.000  0.262  0.003  0.000  0.000  0.000  0.000  0.000  0.298
   0.23454     -5.787708  0.036  0.000  0.259  0.001  0.000  0.000  0.000  0.000  0.000  0.296
   0.20104     -5.830036  0.037  0.000  0.256  0.000  0.000  0.000  0.000  0.000  0.000  0.296
   0.16753     -5.867005  0.037  0.000  0.255  0.000  0.000  0.000  0.000  0.000  0.000  0.294
   0.13403     -5.898004  0.038  0.000  0.254  0.000  0.000  0.000  0.000  0.000  0.000  0.293
   0.10052     -5.922573  0.038  0.000  0.253  0.000  0.000  0.000  0.000  0.000  0.000  0.292
   0.06701     -5.940357  0.038  0.000  0.252  0.000  0.000  0.000  0.000  0.000  0.000  0.291
   0.03351     -5.951116  0.038  0.000  0.252  0.000  0.000  0.000  0.000  0.000  0.000  0.291
   0.00000     -5.954717  0.038  0.000  0.251  0.000  0.000  0.000  0.000  0.000  0.000  0.290
 
# Band-Index:    9
   0.00000     -5.954551  0.040  0.000  0.252  0.000  0.000  0.000  0.000  0.000  0.000  0.291
   0.03351     -5.950950  0.040  0.000  0.252  0.000  0.000  0.000  0.000  0.000  0.000  0.291
   0.06701     -5.940191  0.040  0.000  0.252  0.000  0.000  0.000  0.000  0.000  0.000  0.291
   0.10052     -5.922405  0.040  0.000  0.252  0.000  0.000  0.000  0.000  0.000  0.000  0.292
   0.13403     -5.897832  0.038  0.000  0.254  0.000  0.000  0.000  0.000  0.000  0.000  0.293
   0.16753     -5.866815  0.038  0.000  0.255  0.000  0.000  0.000  0.000  0.000  0.000  0.293
   0.20104     -5.829807  0.036  0.000  0.256  0.000  0.000  0.000  0.000  0.000  0.000  0.295
   0.23454     -5.787415  0.036  0.000  0.258  0.002  0.000  0.000  0.000  0.000  0.000  0.296
   0.26805     -5.740412  0.035  0.000  0.260  0.003  0.000  0.000  0.000  0.000  0.000  0.297
   0.30156     -5.689804  0.033  0.000  0.261  0.005  0.000  0.000  0.000  0.000  0.000  0.300
   0.33506     -5.636851  0.031  0.000  0.262  0.006  0.000  0.000  0.000  0.000  0.000  0.301
   0.36857     -5.583162  0.029  0.003  0.263  0.009  0.000  0.000  0.000  0.000  0.000  0.304
   0.40208     -5.530754  0.027  0.004  0.262  0.012  0.000  0.000  0.000  0.000  0.000  0.305
   0.43558     -5.482161  0.024  0.006  0.258  0.018  0.000  0.000  0.000  0.000  0.000  0.305
   0.46909     -5.440346  0.021  0.008  0.254  0.024  0.000  0.000  0.000  0.000  0.000  0.304
   0.50259     -5.408582  0.016  0.011  0.242  0.033  0.000  0.000  0.000  0.000  0.000  0.305
   0.53610     -5.390896  0.013  0.016  0.226  0.047  0.000  0.000  0.000  0.000  0.000  0.302
   0.56961     -5.390652  0.012  0.021  0.201  0.064  0.000  0.000  0.000  0.000  0.000  0.300
   0.60311     -5.409722  0.009  0.029  0.176  0.086  0.000  0.000  0.000  0.000  0.000  0.297
   0.63662     -5.447673  0.008  0.036  0.147  0.107  0.000  0.000  0.000  0.000  0.000  0.297
   0.67013     -5.500597  0.009  0.041  0.124  0.125  0.000  0.000  0.000  0.000  0.000  0.298
   0.70363     -5.564213  0.009  0.047  0.101  0.141  0.000  0.000  0.000  0.000  0.000  0.300
   0.73714     -5.635360  0.009  0.052  0.084  0.158  0.000  0.000  0.000  0.000  0.000  0.303
   0.77064     -5.710580  0.011  0.057  0.067  0.171  0.000  0.000  0.000  0.000  0.000  0.305
   0.80415     -5.786999  0.012  0.060  0.054  0.182  0.000  0.000  0.000  0.000  0.000  0.311
   0.83766     -5.862312  0.012  0.064  0.048  0.191  0.000  0.000  0.000  0.000  0.000  0.314
   0.87116     -5.934529  0.012  0.066  0.036  0.201  0.000  0.000  0.000  0.000  0.000  0.318
   0.90467     -6.002052  0.012  0.070  0.030  0.208  0.000  0.000  0.000  0.000  0.000  0.322
   0.93818     -6.063490  0.012  0.072  0.024  0.214  0.000  0.000  0.000  0.000  0.000  0.324
   0.97168     -6.117668  0.012  0.072  0.021  0.220  0.000  0.000  0.000  0.000  0.000  0.328
   1.00519     -6.163525  0.012  0.076  0.018  0.226  0.000  0.000  0.000  0.000  0.000  0.329
   1.03869     -6.200157  0.012  0.078  0.015  0.229  0.000  0.000  0.000  0.000  0.000  0.333
   1.07220     -6.226855  0.012  0.078  0.012  0.232  0.000  0.000  0.000  0.000  0.000  0.333
   1.10571     -6.243095  0.012  0.078  0.012  0.233  0.000  0.000  0.000  0.000  0.000  0.333
   1.13921     -6.248555  0.012  0.078  0.012  0.233  0.000  0.000  0.000  0.000  0.000  0.335
   1.13921     -6.248555  0.012  0.078  0.012  0.233  0.000  0.000  0.000  0.000  0.000  0.335
   1.15856     -6.247158  0.012  0.078  0.012  0.233  0.000  0.000  0.000  0.000  0.000  0.335
   1.17790     -6.242986  0.012  0.078  0.012  0.234  0.000  0.000  0.000  0.000  0.000  0.335
   1.19725     -6.236037  0.012  0.078  0.012  0.234  0.000  0.000  0.000  0.000  0.000  0.335
   1.21659     -6.226335  0.012  0.078  0.012  0.234  0.000  0.000  0.000  0.000  0.000  0.334
   1.23594     -6.213893  0.012  0.078  0.012  0.234  0.000  0.000  0.000  0.000  0.000  0.334
   1.25528     -6.198728  0.012  0.078  0.012  0.234  0.000  0.000  0.000  0.000  0.000  0.335
   1.27463     -6.180870  0.012  0.078  0.012  0.235  0.000  0.000  0.000  0.000  0.000  0.336
   1.29397     -6.160353  0.012  0.078  0.012  0.235  0.000  0.000  0.000  0.000  0.000  0.336
   1.31332     -6.137210  0.009  0.078  0.012  0.237  0.000  0.000  0.000  0.000  0.000  0.337
   1.33266     -6.111497  0.009  0.078  0.012  0.237  0.000  0.000  0.000  0.000  0.000  0.337
   1.35201     -6.083252  0.009  0.079  0.012  0.238  0.000  0.000  0.000  0.000  0.000  0.338
   1.37135     -6.052530  0.007  0.081  0.012  0.240  0.000  0.000  0.000  0.000  0.000  0.337
   1.39070     -6.019398  0.006  0.081  0.012  0.240  0.000  0.000  0.000  0.000  0.000  0.339
   1.41004     -5.983920  0.006  0.081  0.009  0.242  0.000  0.000  0.000  0.000  0.000  0.340
   1.42939     -5.946179  0.006  0.081  0.009  0.243  0.000  0.000  0.000  0.000  0.000  0.340
   1.44873     -5.906271  0.006  0.081  0.006  0.243  0.000  0.000  0.000  0.000  0.000  0.342
   1.46807     -5.864317  0.006  0.084  0.006  0.245  0.000  0.000  0.000  0.000  0.000  0.342
   1.48742     -5.820522  0.006  0.081  0.006  0.246  0.000  0.000  0.000  0.000  0.000  0.342
   1.50676     -5.775347  0.006  0.085  0.006  0.246  0.000  0.000  0.000  0.000  0.000  0.343
   1.52611     -5.731306  0.003  0.090  0.009  0.242  0.000  0.000  0.000  0.000  0.000  0.343
   1.54545     -5.716621  0.006  0.117  0.006  0.205  0.000  0.000  0.000  0.000  0.000  0.332
   1.56480     -5.730890  0.005  0.120  0.003  0.203  0.000  0.000  0.000  0.000  0.000  0.331
   1.58414     -5.747931  0.004  0.128  0.002  0.190  0.000  0.000  0.000  0.000  0.000  0.325
   1.60349     -5.769838  0.003  0.132  0.002  0.184  0.000  0.000  0.000  0.000  0.000  0.323
   1.62283     -5.791692  0.002  0.135  0.002  0.180  0.000  0.000  0.000  0.000  0.000  0.319
   1.64218     -5.812401  0.002  0.139  0.002  0.177  0.000  0.000  0.000  0.000  0.000  0.318
   1.66152     -5.831513  0.002  0.141  0.001  0.173  0.000  0.000  0.000  0.000  0.000  0.317
   1.68087     -5.848713  0.001  0.142  0.001  0.171  0.000  0.000  0.000  0.000  0.000  0.315
   1.70021     -5.863760  0.000  0.145  0.000  0.166  0.000  0.000  0.000  0.000  0.000  0.313
   1.71956     -5.876450  0.000  0.148  0.000  0.163  0.000  0.000  0.000  0.000  0.000  0.313
   1.73890     -5.886600  0.000  0.151  0.000  0.161  0.000  0.000  0.000  0.000  0.000  0.312
   1.75825     -5.894056  0.000  0.152  0.000  0.159  0.000  0.000  0.000  0.000  0.000  0.311
   1.77759     -5.898671  0.000  0.154  0.000  0.157  0.000  0.000  0.000  0.000  0.000  0.311
   1.79694     -5.900269  0.000  0.155  0.001  0.155  0.000  0.000  0.000  0.000  0.000  0.312
   1.79694     -5.900269  0.000  0.155  0.001  0.155  0.000  0.000  0.000  0.000  0.000  0.312
   1.83563     -5.893720  0.000  0.152  0.000  0.160  0.000  0.000  0.000  0.000  0.000  0.312
   1.87432     -5.874253  0.000  0.143  0.000  0.168  0.000  0.000  0.000  0.000  0.000  0.313
   1.91301     -5.841385  0.000  0.137  0.000  0.176  0.000  0.000  0.000  0.000  0.000  0.315
   1.95170     -5.794771  0.000  0.131  0.000  0.182  0.000  0.000  0.000  0.000  0.000  0.317
   1.99039     -5.734325  0.004  0.125  0.000  0.190  0.000  0.000  0.000  0.000  0.000  0.320
   2.02908     -5.660833  0.006  0.117  0.000  0.201  0.000  0.000  0.000  0.000  0.000  0.324
   2.06776     -5.590944  0.004  0.072  0.010  0.243  0.000  0.000  0.000  0.000  0.000  0.329
   2.10645     -5.587917  0.001  0.006  0.024  0.293  0.000  0.000  0.000  0.000  0.000  0.326
   2.14514     -5.599494  0.001  0.002  0.030  0.287  0.000  0.000  0.000  0.000  0.000  0.321
   2.18383     -5.598288  0.001  0.000  0.036  0.277  0.000  0.000  0.000  0.000  0.000  0.316
   2.22252     -5.583772  0.002  0.000  0.045  0.265  0.000  0.000  0.000  0.000  0.000  0.312
   2.26121     -5.557301  0.002  0.000  0.054  0.252  0.000  0.000  0.000  0.000  0.000  0.309
   2.29990     -5.520972  0.001  0.000  0.066  0.239  0.000  0.000  0.000  0.000  0.000  0.306
   2.33859     -5.477717  0.000  0.000  0.080  0.221  0.000  0.000  0.000  0.000  0.000  0.303
   2.37728     -5.431374  0.000  0.000  0.098  0.200  0.000  0.000  0.000  0.000  0.000  0.301
   2.41597     -5.386887  0.000  0.000  0.123  0.176  0.000  0.000  0.000  0.000  0.000  0.299
   2.45466     -5.350322  0.000  0.000  0.150  0.147  0.000  0.000  0.000  0.000  0.000  0.300
   2.49335     -5.327979  0.003  0.000  0.181  0.117  0.000  0.000  0.000  0.000  0.000  0.302
   2.53204     -5.324664  0.006  0.000  0.210  0.087  0.000  0.000  0.000  0.000  0.000  0.304
   2.57073     -5.341832  0.011  0.000  0.234  0.061  0.000  0.000  0.000  0.000  0.000  0.306
   2.60942     -5.377250  0.016  0.000  0.249  0.043  0.000  0.000  0.000  0.000  0.000  0.308
   2.64811     -5.426553  0.020  0.000  0.259  0.028  0.000  0.000  0.000  0.000  0.000  0.308
   2.68680     -5.484934  0.024  0.000  0.263  0.019  0.000  0.000  0.000  0.000  0.000  0.307
   2.72549     -5.548142  0.027  0.000  0.265  0.012  0.000  0.000  0.000  0.000  0.000  0.304
   2.76418     -5.612726  0.029  0.000  0.264  0.010  0.000  0.000  0.000  0.000  0.000  0.303
   2.80287     -5.675972  0.033  0.000  0.262  0.006  0.000  0.000  0.000  0.000  0.000  0.301
   2.84156     -5.735755  0.033  0.000  0.260  0.003  0.000  0.000  0.000  0.000  0.000  0.298
   2.88025     -5.790408  0.036  0.000  0.258  0.003  0.000  0.000  0.000  0.000  0.000  0.297
   2.91894     -5.838626  0.038  0.000  0.255  0.002  0.000  0.000  0.000  0.000  0.000  0.294
   2.95763     -5.879360  0.040  0.000  0.255  0.000  0.000  0.000  0.000  0.000  0.000  0.294
   2.99632     -5.911827  0.040  0.000  0.252  0.000  0.000  0.000  0.000  0.000  0.000  0.292
   3.03501     -5.935432  0.040  0.000  0.252  0.000  0.000  0.000  0.000  0.000  0.000  0.291
   3.07370     -5.949751  0.040  0.000  0.252  0.000  0.000  0.000  0.000  0.000  0.000  0.291
   3.11239     -5.954551  0.040  0.000  0.252  0.000  0.000  0.000  0.000  0.000  0.000  0.291
 
# Band-Index:   10
   3.11239     -3.069693  0.000  0.000  0.000  0.236  0.000  0.000  0.000  0.000  0.000  0.236
   3.07370     -3.079984  0.000  0.000  0.000  0.236  0.000  0.000  0.000  0.000  0.000  0.236
   3.03501     -3.110456  0.000  0.000  0.000  0.236  0.000  0.000  0.000  0.000  0.000  0.238
   2.99632     -3.160104  0.004  0.000  0.000  0.238  0.000  0.000  0.000  0.000  0.000  0.241
   2.95763     -3.227269  0.004  0.000  0.000  0.238  0.000  0.000  0.000  0.000  0.000  0.243
   2.91894     -3.309801  0.007  0.000  0.000  0.238  0.000  0.000  0.000  0.000  0.000  0.247
   2.88025     -3.405155  0.010  0.000  0.002  0.239  0.000  0.000  0.000  0.000  0.000  0.252
   2.84156     -3.510549  0.014  0.000  0.004  0.241  0.000  0.000  0.000  0.000  0.000  0.257
   2.80287     -3.622950  0.017  0.000  0.004  0.241  0.000  0.000  0.000  0.000  0.000  0.264
   2.76418     -3.739195  0.022  0.000  0.006  0.241  0.000  0.000  0.000  0.000  0.000  0.271
   2.72549     -3.855902  0.026  0.000  0.010  0.241  0.000  0.000  0.000  0.000  0.000  0.278
   2.68680     -3.969412  0.032  0.000  0.016  0.238  0.000  0.000  0.000  0.000  0.000  0.287
   2.64811     -4.075684  0.036  0.000  0.024  0.235  0.000  0.000  0.000  0.000  0.000  0.298
   2.60942     -4.170291  0.043  0.000  0.040  0.228  0.000  0.000  0.000  0.000  0.000  0.309
   2.57073     -4.249371  0.045  0.000  0.037  0.229  0.000  0.000  0.000  0.000  0.000  0.311
   2.53204     -4.316275  0.049  0.000  0.056  0.220  0.000  0.000  0.000  0.000  0.000  0.324
   2.49335     -4.362124  0.053  0.000  0.080  0.204  0.000  0.000  0.000  0.000  0.000  0.339
   2.45466     -4.385457  0.055  0.003  0.110  0.185  0.000  0.000  0.000  0.000  0.000  0.354
   2.41597     -4.433998  0.029  0.010  0.097  0.240  0.000  0.000  0.000  0.000  0.000  0.378
   2.37728     -4.536268  0.016  0.032  0.049  0.277  0.000  0.000  0.000  0.000  0.000  0.375
   2.33859     -4.671725  0.013  0.053  0.025  0.278  0.000  0.000  0.000  0.000  0.000  0.367
   2.29990     -4.817320  0.013  0.065  0.013  0.269  0.000  0.000  0.000  0.000  0.000  0.361
   2.26121     -4.962693  0.012  0.075  0.007  0.259  0.000  0.000  0.000  0.000  0.000  0.355
   2.22252     -5.102974  0.011  0.083  0.004  0.250  0.000  0.000  0.000  0.000  0.000  0.348
   2.18383     -5.235311  0.011  0.089  0.001  0.239  0.000  0.000  0.000  0.000  0.000  0.344
   2.14514     -5.357527  0.008  0.094  0.001  0.232  0.000  0.000  0.000  0.000  0.000  0.338
   2.10645     -5.469502  0.006  0.109  0.000  0.212  0.000  0.000  0.000  0.000  0.000  0.332
   2.06776     -5.570303  0.006  0.114  0.000  0.205  0.000  0.000  0.000  0.000  0.000  0.326
   2.02908     -5.603100  0.000  0.006  0.036  0.290  0.000  0.000  0.000  0.000  0.000  0.330
   1.99039     -5.537465  0.000  0.006  0.030  0.300  0.000  0.000  0.000  0.000  0.000  0.334
   1.95170     -5.456117  0.000  0.009  0.024  0.308  0.000  0.000  0.000  0.000  0.000  0.341
   1.91301     -5.362036  0.000  0.015  0.018  0.311  0.000  0.000  0.000  0.000  0.000  0.345
   1.87432     -5.260468  0.000  0.033  0.012  0.307  0.000  0.000  0.000  0.000  0.000  0.351
   1.83563     -5.164236  0.000  0.067  0.009  0.281  0.000  0.000  0.000  0.000  0.000  0.357
   1.79694     -5.104156  0.000  0.179  0.003  0.179  0.000  0.000  0.000  0.000  0.000  0.362
   1.79694     -5.104156  0.000  0.179  0.003  0.179  0.000  0.000  0.000  0.000  0.000  0.362
   1.77759     -5.119606  0.000  0.148  0.003  0.210  0.000  0.000  0.000  0.000  0.000  0.361
   1.75825     -5.150277  0.000  0.129  0.004  0.227  0.000  0.000  0.000  0.000  0.000  0.358
   1.73890     -5.191705  0.000  0.115  0.004  0.238  0.000  0.000  0.000  0.000  0.000  0.357
   1.71956     -5.239986  0.000  0.107  0.003  0.245  0.000  0.000  0.000  0.000  0.000  0.355
   1.70021     -5.292338  0.000  0.101  0.003  0.248  0.000  0.000  0.000  0.000  0.000  0.354
   1.68087     -5.346925  0.000  0.097  0.003  0.251  0.000  0.000  0.000  0.000  0.000  0.352
   1.66152     -5.402527  0.000  0.093  0.004  0.251  0.000  0.000  0.000  0.000  0.000  0.351
   1.64218     -5.458301  0.000  0.090  0.005  0.252  0.000  0.000  0.000  0.000  0.000  0.349
   1.62283     -5.513587  0.002  0.089  0.005  0.252  0.000  0.000  0.000  0.000  0.000  0.349
   1.60349     -5.567725  0.003  0.089  0.005  0.252  0.000  0.000  0.000  0.000  0.000  0.347
   1.58414     -5.619568  0.003  0.090  0.005  0.248  0.000  0.000  0.000  0.000  0.000  0.345
   1.56480     -5.664165  0.004  0.095  0.006  0.236  0.000  0.000  0.000  0.000  0.000  0.341
   1.54545     -5.675974  0.006  0.119  0.004  0.207  0.000  0.000  0.000  0.000  0.000  0.332
   1.52611     -5.678432  0.009  0.116  0.000  0.212  0.000  0.000  0.000  0.000  0.000  0.339
   1.50676     -5.658099  0.009  0.118  0.003  0.211  0.000  0.000  0.000  0.000  0.000  0.339
   1.48742     -5.634870  0.009  0.114  0.003  0.214  0.000  0.000  0.000  0.000  0.000  0.342
   1.46807     -5.611371  0.010  0.112  0.006  0.219  0.000  0.000  0.000  0.000  0.000  0.345
   1.44873     -5.588204  0.012  0.111  0.006  0.223  0.000  0.000  0.000  0.000  0.000  0.349
   1.42939     -5.565675  0.012  0.108  0.006  0.226  0.000  0.000  0.000  0.000  0.000  0.353
   1.41004     -5.544016  0.012  0.105  0.009  0.231  0.000  0.000  0.000  0.000  0.000  0.356
   1.39070     -5.523425  0.012  0.105  0.009  0.234  0.000  0.000  0.000  0.000  0.000  0.360
   1.37135     -5.504034  0.012  0.099  0.009  0.239  0.000  0.000  0.000  0.000  0.000  0.364
   1.35201     -5.485992  0.012  0.099  0.012  0.240  0.000  0.000  0.000  0.000  0.000  0.368
   1.33266     -5.469379  0.017  0.096  0.015  0.246  0.000  0.000  0.000  0.000  0.000  0.371
   1.31332     -5.454284  0.018  0.096  0.018  0.247  0.000  0.000  0.000  0.000  0.000  0.375
   1.29397     -5.440752  0.018  0.094  0.018  0.250  0.000  0.000  0.000  0.000  0.000  0.378
   1.27463     -5.428812  0.018  0.090  0.018  0.253  0.000  0.000  0.000  0.000  0.000  0.380
   1.25528     -5.418479  0.018  0.090  0.021  0.255  0.000  0.000  0.000  0.000  0.000  0.383
   1.23594     -5.409761  0.018  0.090  0.021  0.255  0.000  0.000  0.000  0.000  0.000  0.385
   1.21659     -5.402645  0.018  0.089  0.021  0.257  0.000  0.000  0.000  0.000  0.000  0.386
   1.19725     -5.397129  0.018  0.087  0.024  0.258  0.000  0.000  0.000  0.000  0.000  0.388
   1.17790     -5.393205  0.018  0.087  0.024  0.258  0.000  0.000  0.000  0.000  0.000  0.389
   1.15856     -5.390855  0.018  0.087  0.024  0.259  0.000  0.000  0.000  0.000  0.000  0.390
   1.13921     -5.390072  0.018  0.087  0.024  0.259  0.000  0.000  0.000  0.000  0.000  0.390
   1.13921     -5.390072  0.018  0.087  0.024  0.259  0.000  0.000  0.000  0.000  0.000  0.390
   1.10571     -5.384722  0.018  0.087  0.024  0.258  0.000  0.000  0.000  0.000  0.000  0.389
   1.07220     -5.368753  0.018  0.087  0.024  0.258  0.000  0.000  0.000  0.000  0.000  0.389
   1.03869     -5.342356  0.018  0.087  0.027  0.258  0.000  0.000  0.000  0.000  0.000  0.388
   1.00519     -5.305849  0.018  0.087  0.030  0.255  0.000  0.000  0.000  0.000  0.000  0.388
   0.97168     -5.259697  0.018  0.086  0.030  0.254  0.000  0.000  0.000  0.000  0.000  0.387
   0.93818     -5.204481  0.016  0.083  0.036  0.250  0.000  0.000  0.000  0.000  0.000  0.386
   0.90467     -5.140858  0.018  0.083  0.042  0.247  0.000  0.000  0.000  0.000  0.000  0.386
   0.87116     -5.069652  0.018  0.079  0.045  0.241  0.000  0.000  0.000  0.000  0.000  0.385
   0.83766     -4.991811  0.018  0.078  0.051  0.234  0.000  0.000  0.000  0.000  0.000  0.383
   0.80415     -4.908433  0.015  0.075  0.060  0.228  0.000  0.000  0.000  0.000  0.000  0.382
   0.77064     -4.820900  0.015  0.074  0.069  0.222  0.000  0.000  0.000  0.000  0.000  0.380
   0.73714     -4.730897  0.015  0.072  0.078  0.212  0.000  0.000  0.000  0.000  0.000  0.378
   0.70363     -4.640727  0.017  0.067  0.090  0.201  0.000  0.000  0.000  0.000  0.000  0.375
   0.67013     -4.565708  0.027  0.055  0.123  0.166  0.000  0.000  0.000  0.000  0.000  0.371
   0.63662     -4.498553  0.033  0.054  0.123  0.157  0.000  0.000  0.000  0.000  0.000  0.365
   0.60311     -4.435810  0.039  0.054  0.112  0.156  0.000  0.000  0.000  0.000  0.000  0.357
   0.56961     -4.370997  0.042  0.054  0.090  0.161  0.000  0.000  0.000  0.000  0.000  0.348
   0.53610     -4.298600  0.042  0.057  0.066  0.168  0.000  0.000  0.000  0.000  0.000  0.334
   0.50259     -4.216417  0.039  0.057  0.048  0.175  0.000  0.000  0.000  0.000  0.000  0.320
   0.46909     -4.125062  0.036  0.060  0.035  0.181  0.000  0.000  0.000  0.000  0.000  0.309
   0.43558     -4.026536  0.033  0.060  0.024  0.181  0.000  0.000  0.000  0.000  0.000  0.297
   0.40208     -3.923303  0.027  0.061  0.017  0.183  0.000  0.000  0.000  0.000  0.000  0.289
   0.36857     -3.817781  0.024  0.062  0.012  0.184  0.000  0.000  0.000  0.000  0.000  0.279
   0.33506     -3.712268  0.021  0.060  0.006  0.184  0.000  0.000  0.000  0.000  0.000  0.272
