     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz      dx2-y2       tot  
    -9.96096     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -9.89096     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -9.82096     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -9.75096     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -9.68096     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -9.61096     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -9.54096     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -9.47096     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -9.40096     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -9.33096     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -9.26096     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -9.19096     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -9.12096     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -9.05096     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -8.98096     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -8.91096     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -8.84096     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -8.77096     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -8.70096     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -8.62996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -8.55996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -8.48996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -8.41996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -8.34996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -8.27996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -8.20996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -8.13996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -8.06996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -7.99996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -7.92996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -7.85996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -7.78996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -7.71996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -7.64996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -7.57996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -7.50996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -7.43996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -7.36996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -7.29996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -7.22996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -7.15996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -7.08996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -7.01996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -6.94996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -6.87996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -6.80996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -6.73996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -6.66996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -6.59996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -6.52996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -6.45996     3.78423     0.00423     0.04362     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.83630
    -6.38996     3.78495     0.00423     0.05130     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.84470
    -6.31996     3.78622     0.00445     0.06496     0.00445     0.00000     0.00000     0.00000     0.00000     0.00000     3.86006
