     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz      dx2-y2       tot  
   -12.06196    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -11.99196    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -11.92196    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -11.85196    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -11.78196    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -11.71196    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -11.64196    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -11.57096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -11.50096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -11.43096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -11.36096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -11.29096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -11.22096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -11.15096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -11.08096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -11.01096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -10.94096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -10.87096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -10.80096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -10.73096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -10.66096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -10.59096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -10.52096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -10.45096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -10.38096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -10.31096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -10.24096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -10.17096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -10.10096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
   -10.03096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -9.96096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -9.89096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -9.82096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
    -9.75096    -3.78421    -0.00423    -0.04362    -0.00423     0.00000     0.00000     0.00000     0.00000     0.00000    -3.83628
