#K-Path(1/A) Energy-Window(eV)
    0.000000    -15.000000
    1.139213    -15.000000
    1.139213      5.000000
    1.139213    -15.000000
    1.796937    -15.000000
    1.796937      5.000000
    1.796937    -15.000000
    3.112386    -15.000000
    3.112386      5.000000
    0.000000      5.000000
    0.000000    -15.000000
    0.000000      0.000000
    3.112386      0.000000
