     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz      dx2-y2       tot  
    -1.13796    -0.59222    -0.23949    -0.32212    -0.23949    -0.96706    -1.29404    -0.68514    -1.29404    -0.96706    -6.60067
    -1.06796    -0.59337    -0.24465    -0.32703    -0.24465    -0.99174    -1.29503    -0.74066    -1.29503    -0.99174    -6.72390
    -0.99796    -0.59453    -0.25070    -0.33164    -0.25070    -1.01523    -1.29575    -0.79888    -1.29575    -1.01523    -6.84842
    -0.92796    -0.59553    -0.25512    -0.33328    -0.25512    -1.03623    -1.29602    -0.84829    -1.29602    -1.03623    -6.95184
    -0.85796    -0.59654    -0.25833    -0.33336    -0.25833    -1.05893    -1.29610    -0.89973    -1.29610    -1.05893    -7.05634
    -0.78796    -0.59824    -0.26121    -0.33344    -0.26121    -1.08740    -1.29619    -0.99670    -1.29619    -1.08740    -7.21798
    -0.71796    -0.59983    -0.26340    -0.33350    -0.26340    -1.11927    -1.29628    -1.07595    -1.29628    -1.11927    -7.36718
    -0.64796    -0.60090    -0.26480    -0.33357    -0.26480    -1.15251    -1.29635    -1.10024    -1.29635    -1.15251    -7.46202
    -0.57796    -0.60201    -0.26566    -0.33364    -0.26566    -1.18709    -1.29641    -1.12272    -1.29641    -1.18709    -7.55671
    -0.50796    -0.60296    -0.26622    -0.33370    -0.26622    -1.22342    -1.29647    -1.14036    -1.29647    -1.22342    -7.64926
    -0.43796    -0.60387    -0.26674    -0.33379    -0.26674    -1.27922    -1.29653    -1.15768    -1.29653    -1.27922    -7.78032
    -0.36796    -0.60479    -0.26712    -0.33390    -0.26712    -1.32601    -1.29658    -1.17703    -1.29658    -1.32601    -7.89514
    -0.29796    -0.60564    -0.26721    -0.33401    -0.26721    -1.33633    -1.29660    -1.19578    -1.29660    -1.33633    -7.93571
    -0.22796    -0.60650    -0.26723    -0.33412    -0.26723    -1.33727    -1.29661    -1.21519    -1.29661    -1.33727    -7.95804
    -0.15796    -0.60743    -0.26725    -0.33424    -0.26725    -1.33797    -1.29661    -1.23638    -1.29661    -1.33797    -7.98172
    -0.08796    -0.60892    -0.26727    -0.33443    -0.26727    -1.33856    -1.29661    -1.27102    -1.29661    -1.33856    -8.01924
    -0.01796    -0.61134    -0.26728    -0.33472    -0.26728    -1.33890    -1.29661    -1.32890    -1.29661    -1.33890    -8.08054
     0.05204    -0.61278    -0.26728    -0.33489    -0.26728    -1.33895    -1.29661    -1.36342    -1.29661    -1.33895    -8.11678
     0.12304    -0.61278    -0.26728    -0.33489    -0.26728    -1.33895    -1.29661    -1.36342    -1.29661    -1.33895    -8.11678
     0.19304    -0.61278    -0.26728    -0.33489    -0.26728    -1.33895    -1.29661    -1.36342    -1.29661    -1.33895    -8.11678
     0.26304    -0.61278    -0.26728    -0.33489    -0.26728    -1.33895    -1.29661    -1.36342    -1.29661    -1.33895    -8.11678
     0.33304    -0.61278    -0.26728    -0.33489    -0.26728    -1.33895    -1.29661    -1.36342    -1.29661    -1.33895    -8.11678
     0.40304    -0.61278    -0.26728    -0.33489    -0.26728    -1.33895    -1.29661    -1.36342    -1.29661    -1.33895    -8.11678
     0.47304    -0.61278    -0.26728    -0.33489    -0.26728    -1.33895    -1.29661    -1.36342    -1.29661    -1.33895    -8.11678
     0.54304    -0.61278    -0.26728    -0.33489    -0.26728    -1.33895    -1.29661    -1.36342    -1.29661    -1.33895    -8.11678
     0.61304    -0.61278    -0.26728    -0.33489    -0.26728    -1.33895    -1.29661    -1.36342    -1.29661    -1.33895    -8.11678
     0.68304    -0.61278    -0.26728    -0.33489    -0.26728    -1.33895    -1.29661    -1.36342    -1.29661    -1.33895    -8.11678
     0.75304    -0.61278    -0.26728    -0.33489    -0.26728    -1.33895    -1.29661    -1.36342    -1.29661    -1.33895    -8.11678
     0.82304    -0.61278    -0.26728    -0.33489    -0.26728    -1.33895    -1.29661    -1.36342    -1.29661    -1.33895    -8.11678
     0.89304    -0.61278    -0.26728    -0.33489    -0.26728    -1.33895    -1.29661    -1.36342    -1.29661    -1.33895    -8.11678
     0.96304    -0.61278    -0.26728    -0.33489    -0.26728    -1.33895    -1.29661    -1.36342    -1.29661    -1.33895    -8.11678
     1.03304    -0.61278    -0.26728    -0.33489    -0.26728    -1.33895    -1.29661    -1.36342    -1.29661    -1.33895    -8.11678
     1.10304    -0.61278    -0.26728    -0.33489    -0.26728    -1.33895    -1.29661    -1.36342    -1.29661    -1.33895    -8.11678
     1.17304    -0.61278    -0.26728    -0.33489    -0.26728    -1.33895    -1.29661    -1.36342    -1.29661    -1.33895    -8.11678
     1.24304    -0.61331    -0.26735    -0.33489    -0.26735    -1.34181    -1.29661    -1.37369    -1.29661    -1.34181    -8.13345
     1.31304    -0.61884    -0.26754    -0.33489    -0.26754    -1.34831    -1.29662    -1.46917    -1.29662    -1.34831    -8.24784
     1.38304    -0.62590    -0.26777    -0.33489    -0.26777    -1.35489    -1.29665    -1.59307    -1.29665    -1.35489    -8.39248
     1.45304    -0.62958    -0.26804    -0.33489    -0.26804    -1.36230    -1.29667    -1.66707    -1.29667    -1.36230    -8.48558
     1.52304    -0.63246    -0.26847    -0.33489    -0.26847    -1.37442    -1.29671    -1.73791    -1.29671    -1.37442    -8.58444
     1.59304    -0.63485    -0.26895    -0.33490    -0.26895    -1.38905    -1.29691    -1.80279    -1.29691    -1.38905    -8.68235
     1.66304    -0.63749    -0.26960    -0.33490    -0.26960    -1.41209    -1.29845    -1.86269    -1.29845    -1.41209    -8.79537
     1.73304    -0.64008    -0.27045    -0.33492    -0.27045    -1.44602    -1.30106    -1.92244    -1.30106    -1.44602    -8.93251
     1.80304    -0.64208    -0.27185    -0.33494    -0.27185    -1.53555    -1.30366    -1.98550    -1.30366    -1.53555    -9.18461
     1.87304    -0.64363    -0.27405    -0.33501    -0.27405    -1.71073    -1.30840    -2.05647    -1.30840    -1.71073    -9.62147
     1.94304    -0.64458    -0.27577    -0.33521    -0.27577    -1.83101    -1.31967    -2.10906    -1.31967    -1.83101    -9.94176
     2.01304    -0.64580    -0.27689    -0.33544    -0.27689    -1.87277    -1.33916    -2.14220    -1.33916    -1.87277   -10.10111
     2.08304    -0.64746    -0.27793    -0.33560    -0.27793    -1.91521    -1.35833    -2.17776    -1.35833    -1.91521   -10.26376
     2.15304    -0.64917    -0.27881    -0.33572    -0.27881    -1.95176    -1.37873    -2.21411    -1.37873    -1.95176   -10.41761
     2.22304    -0.65096    -0.27994    -0.33589    -0.27994    -1.99085    -1.41332    -2.25206    -1.41332    -1.99085   -10.60714
     2.29304    -0.65299    -0.28195    -0.33623    -0.28195    -2.04439    -1.47250    -2.32363    -1.47250    -2.04439   -10.91053
     2.36304    -0.65561    -0.28510    -0.33662    -0.28510    -2.11971    -1.53652    -2.43819    -1.53652    -2.11971   -11.31309
     2.43304    -0.65778    -0.28823    -0.33703    -0.28823    -2.19121    -1.57911    -2.52070    -1.57911    -2.19121   -11.63261
     2.50304    -0.65894    -0.29126    -0.33751    -0.29126    -2.25391    -1.61187    -2.54937    -1.61187    -2.25391   -11.85988
     2.57304    -0.65988    -0.29427    -0.33814    -0.29427    -2.31658    -1.68588    -2.56331    -1.68588    -2.31658   -12.15478
     2.64304    -0.66064    -0.29623    -0.33886    -0.29623    -2.36259    -1.76817    -2.57184    -1.76817    -2.36259   -12.42533
     2.71304    -0.66114    -0.29721    -0.33948    -0.29721    -2.38615    -1.81361    -2.57643    -1.81361    -2.38615   -12.57100
     2.78304    -0.66158    -0.29784    -0.34006    -0.29784    -2.39959    -1.84451    -2.57866    -1.84451    -2.39959   -12.66417
     2.85304    -0.66204    -0.29848    -0.34061    -0.29848    -2.41293    -1.86447    -2.58020    -1.86447    -2.41293   -12.73462
     2.92304    -0.66256    -0.29930    -0.34112    -0.29930    -2.42900    -1.88748    -2.58153    -1.88748    -2.42900   -12.81679
     2.99304    -0.66303    -0.30040    -0.34170    -0.30040    -2.45053    -1.91498    -2.58286    -1.91498    -2.45053   -12.91943
     3.06404    -0.66343    -0.30184    -0.34231    -0.30184    -2.47865    -1.94048    -2.58392    -1.94048    -2.47865   -13.03161
     3.13404    -0.66381    -0.30417    -0.34292    -0.30417    -2.52645    -1.96686    -2.58463    -1.96686    -2.52645   -13.18633
     3.20404    -0.66405    -0.30603    -0.34358    -0.30603    -2.56476    -1.99352    -2.58518    -1.99352    -2.56476   -13.32142
     3.27404    -0.66422    -0.30636    -0.34420    -0.30636    -2.57090    -2.01771    -2.58571    -2.01771    -2.57090   -13.38408
     3.34404    -0.66454    -0.30643    -0.34476    -0.30643    -2.57134    -2.04871    -2.58638    -2.04871    -2.57134   -13.44865
     3.41404    -0.66485    -0.30648    -0.34519    -0.30648    -2.57174    -2.07899    -2.58690    -2.07899    -2.57174   -13.51136
     3.48404    -0.66504    -0.30652    -0.34561    -0.30652    -2.57202    -2.10739    -2.58717    -2.10739    -2.57202   -13.56967
     3.55404    -0.66530    -0.30656    -0.34614    -0.30656    -2.57231    -2.14623    -2.58744    -2.14623    -2.57231   -13.64908
     3.62404    -0.66560    -0.30661    -0.34651    -0.30661    -2.57261    -2.18505    -2.58765    -2.18505    -2.57261   -13.72829
     3.69404    -0.66577    -0.30664    -0.34669    -0.30664    -2.57283    -2.21244    -2.58776    -2.21244    -2.57283   -13.78405
     3.76404    -0.66586    -0.30667    -0.34684    -0.30667    -2.57301    -2.25534    -2.58782    -2.25534    -2.57301   -13.87057
     3.83404    -0.66596    -0.30670    -0.34698    -0.30670    -2.57317    -2.29567    -2.58789    -2.29567    -2.57317   -13.95192
     3.90404    -0.66606    -0.30672    -0.34709    -0.30672    -2.57336    -2.31691    -2.58793    -2.31691    -2.57336   -13.99507
     3.97404    -0.66616    -0.30675    -0.34721    -0.30675    -2.57355    -2.33842    -2.58798    -2.33842    -2.57355   -14.03880
     4.04404    -0.66624    -0.30678    -0.34732    -0.30678    -2.57373    -2.35522    -2.58803    -2.35522    -2.57373   -14.07305
     4.11404    -0.66631    -0.30681    -0.34742    -0.30681    -2.57389    -2.36996    -2.58805    -2.36996    -2.57389   -14.10308
     4.18404    -0.66639    -0.30684    -0.34751    -0.30684    -2.57407    -2.38799    -2.58806    -2.38799    -2.57407   -14.13975
     4.25404    -0.66648    -0.30687    -0.34759    -0.30687    -2.57425    -2.40664    -2.58807    -2.40664    -2.57425   -14.17766
     4.32404    -0.66657    -0.30690    -0.34765    -0.30690    -2.57440    -2.42580    -2.58807    -2.42580    -2.57440   -14.21648
     4.39404    -0.66668    -0.30695    -0.34772    -0.30695    -2.57455    -2.45526    -2.58808    -2.45526    -2.57455   -14.27600
     4.46404    -0.66679    -0.30701    -0.34778    -0.30701    -2.57465    -2.49051    -2.58809    -2.49051    -2.57465   -14.34701
     4.53404    -0.66685    -0.30704    -0.34780    -0.30704    -2.57469    -2.50857    -2.58809    -2.50857    -2.57469   -14.38333
     4.60404    -0.66685    -0.30704    -0.34780    -0.30704    -2.57469    -2.50857    -2.58809    -2.50857    -2.57469   -14.38333
     4.67404    -0.66685    -0.30704    -0.34780    -0.30704    -2.57469    -2.50857    -2.58809    -2.50857    -2.57469   -14.38333
     4.74404    -0.66685    -0.30704    -0.34780    -0.30704    -2.57469    -2.50857    -2.58809    -2.50857    -2.57469   -14.38333
     4.81404    -0.66685    -0.30704    -0.34780    -0.30704    -2.57469    -2.50857    -2.58809    -2.50857    -2.57469   -14.38333
     4.88404    -0.66685    -0.30704    -0.34780    -0.30704    -2.57469    -2.50857    -2.58809    -2.50857    -2.57469   -14.38333
     4.95404    -0.66685    -0.30704    -0.34780    -0.30704    -2.57469    -2.50857    -2.58809    -2.50857    -2.57469   -14.38333
     5.02404    -0.66685    -0.30704    -0.34780    -0.30704    -2.57469    -2.50857    -2.58809    -2.50857    -2.57469   -14.38333
     5.09404    -0.66685    -0.30704    -0.34780    -0.30704    -2.57469    -2.50857    -2.58809    -2.50857    -2.57469   -14.38333
     5.16404    -0.66685    -0.30704    -0.34780    -0.30704    -2.57469    -2.50857    -2.58809    -2.50857    -2.57469   -14.38333
     5.23404    -0.66685    -0.30704    -0.34780    -0.30704    -2.57469    -2.50857    -2.58809    -2.50857    -2.57469   -14.38333
     5.30404    -0.66685    -0.30704    -0.34780    -0.30704    -2.57469    -2.50857    -2.58809    -2.50857    -2.57469   -14.38333
     5.37404    -0.66685    -0.30704    -0.34780    -0.30704    -2.57469    -2.50857    -2.58809    -2.50857    -2.57469   -14.38333
