#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS: 105  38
# Band-Index:    1
   2.84156     -5.735755  0.108  0.000  0.000  0.011  0.016  0.000  0.198  0.001  0.001  0.335
   2.88025     -5.790408  0.114  0.000  0.001  0.008  0.010  0.000  0.201  0.000  0.000  0.337
   2.91894     -5.838626  0.119  0.000  0.001  0.006  0.007  0.000  0.205  0.000  0.000  0.338
   2.95763     -5.879360  0.122  0.000  0.001  0.003  0.004  0.000  0.207  0.000  0.000  0.339
   2.99632     -5.911827  0.125  0.000  0.001  0.002  0.002  0.000  0.209  0.000  0.000  0.340
   3.03501     -5.935432  0.127  0.000  0.001  0.001  0.001  0.000  0.210  0.000  0.000  0.341
   3.07370     -5.949751  0.128  0.000  0.001  0.000  0.000  0.000  0.211  0.000  0.000  0.341
   3.11239     -5.954551  0.128  0.000  0.001  0.000  0.000  0.000  0.211  0.000  0.000  0.341
 
# Band-Index:   10
   3.11239     -3.069693  0.000  0.000  0.000  0.007  0.585  0.000  0.000  0.000  0.000  0.592
   3.07370     -3.079984  0.000  0.000  0.000  0.007  0.582  0.000  0.000  0.000  0.000  0.591
   3.03501     -3.110456  0.002  0.000  0.000  0.007  0.577  0.000  0.000  0.000  0.000  0.586
   2.99632     -3.160104  0.005  0.001  0.000  0.005  0.566  0.000  0.000  0.000  0.000  0.578
   2.95763     -3.227269  0.010  0.002  0.000  0.005  0.551  0.000  0.000  0.000  0.000  0.568
   2.91894     -3.309801  0.015  0.003  0.000  0.005  0.532  0.000  0.000  0.000  0.000  0.557
   2.88025     -3.405155  0.022  0.004  0.000  0.004  0.511  0.000  0.000  0.001  0.000  0.542
   2.84156     -3.510549  0.029  0.005  0.000  0.003  0.486  0.000  0.000  0.001  0.000  0.526
   2.80287     -3.622950  0.038  0.007  0.000  0.002  0.458  0.000  0.000  0.002  0.000  0.508
   2.76418     -3.739195  0.049  0.008  0.000  0.002  0.427  0.000  0.000  0.003  0.002  0.489
   2.72549     -3.855902  0.060  0.010  0.000  0.000  0.392  0.000  0.001  0.004  0.002  0.469
   2.68680     -3.969412  0.073  0.012  0.000  0.000  0.351  0.000  0.002  0.005  0.002  0.446
   2.64811     -4.075684  0.086  0.012  0.000  0.000  0.307  0.001  0.003  0.008  0.004  0.422
   2.60942     -4.170291  0.101  0.012  0.000  0.001  0.256  0.001  0.005  0.010  0.005  0.394
   2.57073     -4.249371  0.114  0.015  0.000  0.002  0.241  0.000  0.003  0.000  0.008  0.384
   2.53204     -4.316275  0.131  0.015  0.000  0.003  0.193  0.000  0.006  0.000  0.011  0.357
   2.49335     -4.362124  0.142  0.012  0.000  0.009  0.142  0.000  0.008  0.000  0.015  0.328
   2.45466     -4.385457  0.151  0.011  0.000  0.013  0.095  0.000  0.009  0.000  0.021  0.301
   2.41597     -4.433998  0.058  0.003  0.007  0.008  0.017  0.148  0.004  0.018  0.011  0.274
   2.37728     -4.536268  0.020  0.001  0.012  0.003  0.004  0.242  0.000  0.003  0.004  0.292
   2.33859     -4.671725  0.008  0.000  0.013  0.001  0.001  0.279  0.000  0.002  0.001  0.306
   2.29990     -4.817320  0.004  0.000  0.013  0.000  0.001  0.287  0.000  0.009  0.000  0.316
   2.26121     -4.962693  0.003  0.000  0.012  0.000  0.000  0.284  0.000  0.021  0.000  0.323
   2.22252     -5.102974  0.002  0.000  0.012  0.000  0.000  0.278  0.000  0.035  0.000  0.329
   2.18383     -5.235311  0.001  0.000  0.010  0.000  0.000  0.271  0.000  0.049  0.000  0.333
   2.14514     -5.357527  0.002  0.000  0.009  0.000  0.001  0.260  0.001  0.064  0.000  0.338
   2.10645     -5.469502  0.000  0.000  0.008  0.000  0.000  0.245  0.000  0.096  0.000  0.349
   2.06776     -5.570303  0.000  0.000  0.006  0.000  0.003  0.233  0.000  0.108  0.000  0.352
   2.02908     -5.603100  0.072  0.039  0.000  0.000  0.096  0.006  0.060  0.003  0.000  0.276
   1.99039     -5.537465  0.081  0.036  0.000  0.000  0.081  0.000  0.066  0.000  0.000  0.267
   1.95170     -5.456117  0.090  0.033  0.000  0.003  0.063  0.000  0.072  0.000  0.000  0.262
   1.91301     -5.362036  0.102  0.030  0.000  0.003  0.045  0.000  0.081  0.000  0.000  0.259
   1.87432     -5.260468  0.114  0.021  0.000  0.003  0.030  0.000  0.092  0.000  0.000  0.260
   1.83563     -5.164236  0.132  0.012  0.000  0.003  0.012  0.000  0.108  0.000  0.000  0.267
   1.79694     -5.104156  0.149  0.000  0.000  0.000  0.001  0.000  0.124  0.000  0.001  0.276
   1.79694     -5.104156  0.149  0.000  0.000  0.000  0.001  0.000  0.124  0.000  0.001  0.276
   1.77759     -5.119606  0.145  0.002  0.000  0.002  0.002  0.000  0.120  0.000  0.002  0.274
   1.75825     -5.150277  0.138  0.004  0.000  0.005  0.004  0.000  0.111  0.000  0.003  0.268
   1.73890     -5.191705  0.130  0.007  0.000  0.009  0.007  0.000  0.102  0.000  0.006  0.262
   1.71956     -5.239986  0.125  0.009  0.000  0.012  0.009  0.000  0.093  0.000  0.008  0.257
   1.70021     -5.292338  0.120  0.011  0.000  0.014  0.012  0.000  0.086  0.000  0.009  0.254
   1.68087     -5.346925  0.117  0.012  0.000  0.015  0.015  0.000  0.079  0.000  0.010  0.250
   1.66152     -5.402527  0.114  0.013  0.000  0.017  0.017  0.001  0.073  0.000  0.010  0.247
   1.64218     -5.458301  0.113  0.013  0.000  0.019  0.021  0.001  0.068  0.001  0.011  0.246
   1.62283     -5.513587  0.111  0.015  0.000  0.019  0.023  0.001  0.062  0.001  0.011  0.244
   1.60349     -5.567725  0.109  0.015  0.000  0.019  0.025  0.004  0.057  0.003  0.011  0.245
   1.58414     -5.619568  0.106  0.014  0.000  0.019  0.027  0.009  0.053  0.008  0.012  0.248
   1.56480     -5.664165  0.087  0.011  0.002  0.016  0.024  0.038  0.041  0.033  0.011  0.265
   1.54545     -5.675974  0.023  0.003  0.010  0.005  0.006  0.134  0.010  0.121  0.003  0.317
   1.52611     -5.678432  0.018  0.003  0.015  0.003  0.003  0.134  0.009  0.119  0.003  0.309
   1.50676     -5.658099  0.006  0.000  0.018  0.003  0.000  0.145  0.003  0.134  0.000  0.310
   1.48742     -5.634870  0.003  0.000  0.021  0.000  0.000  0.140  0.003  0.134  0.000  0.303
   1.46807     -5.611371  0.003  0.000  0.024  0.000  0.000  0.134  0.003  0.132  0.000  0.296
   1.44873     -5.588204  0.001  0.000  0.028  0.000  0.000  0.125  0.000  0.129  0.000  0.288
   1.42939     -5.565675  0.000  0.000  0.032  0.000  0.000  0.117  0.000  0.126  0.000  0.279
   1.41004     -5.544016  0.000  0.000  0.035  0.000  0.000  0.109  0.000  0.123  0.000  0.270
   1.39070     -5.523425  0.000  0.000  0.039  0.000  0.000  0.100  0.000  0.119  0.000  0.262
   1.37135     -5.504034  0.000  0.000  0.042  0.000  0.000  0.092  0.000  0.116  0.000  0.253
   1.35201     -5.485992  0.000  0.000  0.045  0.000  0.000  0.084  0.000  0.113  0.000  0.244
   1.33266     -5.469379  0.000  0.000  0.048  0.000  0.000  0.075  0.000  0.110  0.000  0.236
   1.31332     -5.454284  0.000  0.000  0.050  0.000  0.000  0.068  0.001  0.107  0.000  0.228
   1.29397     -5.440752  0.000  0.000  0.051  0.000  0.000  0.060  0.003  0.105  0.000  0.221
   1.27463     -5.428812  0.000  0.000  0.054  0.000  0.000  0.054  0.003  0.102  0.000  0.215
   1.25528     -5.418479  0.000  0.000  0.057  0.000  0.000  0.048  0.003  0.099  0.000  0.209
   1.23594     -5.409761  0.000  0.000  0.057  0.000  0.000  0.042  0.003  0.098  0.000  0.204
   1.21659     -5.402645  0.000  0.000  0.060  0.000  0.000  0.039  0.003  0.096  0.000  0.199
   1.19725     -5.397129  0.000  0.000  0.060  0.000  0.000  0.036  0.003  0.096  0.000  0.196
   1.17790     -5.393205  0.000  0.000  0.061  0.000  0.000  0.033  0.003  0.094  0.000  0.194
   1.15856     -5.390855  0.000  0.000  0.063  0.000  0.000  0.033  0.003  0.093  0.000  0.192
   1.13921     -5.390072  0.000  0.000  0.063  0.000  0.000  0.030  0.003  0.093  0.000  0.192
   1.13921     -5.390072  0.000  0.000  0.063  0.000  0.000  0.030  0.003  0.093  0.000  0.192
   1.10571     -5.384722  0.000  0.000  0.062  0.000  0.000  0.030  0.003  0.093  0.000  0.192
   1.07220     -5.368753  0.000  0.000  0.060  0.000  0.000  0.033  0.003  0.096  0.000  0.194
   1.03869     -5.342356  0.000  0.000  0.060  0.003  0.000  0.033  0.003  0.099  0.000  0.197
   1.00519     -5.305849  0.000  0.000  0.057  0.003  0.000  0.034  0.003  0.103  0.000  0.200
   0.97168     -5.259697  0.003  0.000  0.054  0.003  0.000  0.036  0.003  0.108  0.000  0.205
   0.93818     -5.204481  0.003  0.000  0.051  0.003  0.000  0.039  0.003  0.114  0.000  0.210
   0.90467     -5.140858  0.003  0.000  0.048  0.003  0.000  0.041  0.003  0.122  0.000  0.217
   0.87116     -5.069652  0.003  0.000  0.042  0.003  0.000  0.042  0.003  0.129  0.000  0.224
   0.83766     -4.991811  0.003  0.000  0.039  0.003  0.000  0.045  0.003  0.137  0.000  0.232
   0.80415     -4.908433  0.006  0.000  0.033  0.003  0.000  0.048  0.003  0.144  0.000  0.239
   0.77064     -4.820900  0.009  0.000  0.029  0.003  0.000  0.051  0.003  0.151  0.000  0.248
   0.73714     -4.730897  0.012  0.003  0.024  0.006  0.003  0.051  0.006  0.155  0.000  0.257
   0.70363     -4.640727  0.020  0.003  0.017  0.007  0.004  0.051  0.007  0.152  0.001  0.263
   0.67013     -4.565708  0.048  0.006  0.009  0.015  0.009  0.039  0.021  0.119  0.003  0.267
   0.63662     -4.498553  0.069  0.006  0.003  0.020  0.024  0.030  0.027  0.088  0.009  0.275
   0.60311     -4.435810  0.087  0.006  0.000  0.021  0.048  0.021  0.027  0.060  0.015  0.290
   0.56961     -4.370997  0.096  0.006  0.000  0.021  0.083  0.012  0.026  0.039  0.027  0.312
   0.53610     -4.298600  0.096  0.006  0.000  0.021  0.122  0.009  0.021  0.024  0.041  0.339
   0.50259     -4.216417  0.091  0.006  0.000  0.018  0.164  0.006  0.015  0.015  0.054  0.368
   0.46909     -4.125062  0.083  0.006  0.000  0.015  0.202  0.003  0.012  0.012  0.068  0.396
   0.43558     -4.026536  0.072  0.003  0.000  0.012  0.237  0.003  0.007  0.006  0.079  0.422
   0.40208     -3.923303  0.062  0.003  0.000  0.012  0.269  0.003  0.006  0.006  0.089  0.447
   0.36857     -3.817781  0.053  0.003  0.000  0.009  0.296  0.000  0.003  0.003  0.098  0.469
   0.33506     -3.712268  0.044  0.003  0.000  0.009  0.321  0.000  0.003  0.003  0.107  0.489
   0.30156     -3.608884  0.036  0.003  0.000  0.008  0.343  0.000  0.000  0.003  0.114  0.507
   0.26805     -3.509642  0.029  0.003  0.000  0.006  0.363  0.000  0.000  0.000  0.121  0.523
   0.23454     -3.416457  0.023  0.003  0.000  0.006  0.380  0.000  0.000  0.000  0.127  0.539
   0.20104     -3.331162  0.017  0.003  0.000  0.006  0.395  0.000  0.000  0.000  0.132  0.552
   0.16753     -3.255463  0.012  0.003  0.000  0.006  0.408  0.000  0.000  0.000  0.136  0.564
   0.13403     -3.190968  0.008  0.003  0.000  0.006  0.420  0.000  0.000  0.000  0.140  0.574
   0.10052     -3.139104  0.004  0.003  0.000  0.006  0.428  0.000  0.000  0.000  0.143  0.582
   0.06701     -3.101037  0.003  0.002  0.000  0.005  0.434  0.000  0.000  0.000  0.145  0.588
   0.03351     -3.077699  0.000  0.002  0.000  0.005  0.438  0.000  0.000  0.000  0.146  0.591
   0.00000     -3.069693  0.000  0.000  0.000  0.007  0.585  0.000  0.000  0.000  0.000  0.592
 
# Band-Index:   11
   0.00000     -3.069693  0.000  0.007  0.000  0.000  0.000  0.000  0.000  0.000  0.585  0.592
   0.03351     -3.076916  0.000  0.002  0.000  0.005  0.438  0.000  0.000  0.000  0.146  0.591
   0.06701     -3.099464  0.003  0.003  0.000  0.006  0.435  0.000  0.000  0.000  0.144  0.589
   0.10052     -3.136656  0.003  0.003  0.000  0.006  0.428  0.000  0.000  0.000  0.142  0.583
   0.13403     -3.187567  0.008  0.003  0.000  0.006  0.420  0.000  0.000  0.000  0.140  0.575
   0.16753     -3.250977  0.012  0.003  0.000  0.006  0.410  0.000  0.000  0.000  0.137  0.566
   0.20104     -3.325419  0.018  0.003  0.000  0.006  0.396  0.000  0.000  0.000  0.132  0.554
   0.23454     -3.409250  0.022  0.003  0.000  0.006  0.382  0.000  0.000  0.000  0.128  0.541
   0.26805     -3.500696  0.029  0.003  0.000  0.006  0.365  0.000  0.000  0.000  0.122  0.526
   0.30156     -3.597883  0.036  0.003  0.000  0.008  0.346  0.000  0.000  0.003  0.116  0.510
   0.33506     -3.698814  0.044  0.003  0.000  0.009  0.324  0.000  0.003  0.003  0.108  0.491
   0.36857     -3.801423  0.053  0.003  0.000  0.009  0.299  0.000  0.003  0.003  0.100  0.473
   0.40208     -3.903510  0.062  0.003  0.000  0.011  0.271  0.003  0.006  0.006  0.090  0.450
   0.43558     -4.003809  0.072  0.005  0.000  0.014  0.257  0.000  0.005  0.000  0.086  0.439
   0.46909     -4.101732  0.084  0.006  0.000  0.015  0.227  0.000  0.009  0.000  0.076  0.415
   0.50259     -4.193217  0.095  0.006  0.000  0.018  0.194  0.000  0.012  0.000  0.065  0.390
   0.53610     -4.275817  0.105  0.006  0.000  0.021  0.159  0.000  0.015  0.000  0.054  0.363
   0.56961     -4.347237  0.115  0.009  0.000  0.024  0.123  0.000  0.021  0.000  0.042  0.335
   0.60311     -4.405758  0.122  0.009  0.000  0.030  0.086  0.000  0.030  0.000  0.029  0.307
   0.63662     -4.472934  0.051  0.006  0.006  0.015  0.024  0.039  0.015  0.117  0.009  0.281
   0.67013     -4.553513  0.033  0.003  0.012  0.009  0.009  0.048  0.012  0.141  0.003  0.271
   0.70363     -4.640039  0.031  0.003  0.013  0.011  0.003  0.047  0.014  0.140  0.000  0.262
   0.73714     -4.719696  0.020  0.003  0.019  0.006  0.000  0.050  0.009  0.149  0.000  0.259
   0.77064     -4.801195  0.012  0.003  0.024  0.006  0.000  0.051  0.006  0.151  0.000  0.253
   0.80415     -4.881505  0.009  0.000  0.030  0.003  0.000  0.048  0.003  0.147  0.000  0.246
   0.83766     -4.958410  0.006  0.000  0.036  0.003  0.000  0.048  0.003  0.141  0.000  0.238
   0.87116     -5.030271  0.003  0.000  0.042  0.003  0.000  0.045  0.003  0.135  0.000  0.231
   0.90467     -5.095773  0.003  0.000  0.045  0.003  0.000  0.042  0.003  0.129  0.000  0.225
   0.93818     -5.153866  0.003  0.000  0.049  0.000  0.000  0.039  0.003  0.120  0.000  0.219
   0.97168     -5.203663  0.003  0.000  0.054  0.000  0.000  0.039  0.003  0.114  0.000  0.213
   1.00519     -5.244460  0.000  0.000  0.057  0.000  0.000  0.036  0.000  0.108  0.000  0.207
   1.03869     -5.275609  0.000  0.000  0.060  0.000  0.000  0.036  0.000  0.105  0.000  0.204
   1.07220     -5.296607  0.000  0.000  0.060  0.000  0.003  0.033  0.000  0.101  0.000  0.200
   1.10571     -5.307120  0.000  0.000  0.063  0.000  0.003  0.033  0.000  0.098  0.000  0.198
   1.13921     -5.306960  0.000  0.000  0.064  0.000  0.002  0.032  0.001  0.096  0.000  0.196
   1.13921     -5.306960  0.000  0.000  0.064  0.000  0.002  0.032  0.001  0.096  0.000  0.196
   1.15856     -5.307987  0.000  0.000  0.064  0.000  0.002  0.033  0.001  0.096  0.000  0.197
   1.17790     -5.311081  0.000  0.000  0.064  0.000  0.002  0.034  0.001  0.098  0.000  0.199
   1.19725     -5.316237  0.000  0.000  0.062  0.000  0.002  0.037  0.001  0.098  0.000  0.201
   1.21659     -5.323449  0.000  0.000  0.062  0.000  0.002  0.041  0.001  0.099  0.000  0.205
   1.23594     -5.332707  0.000  0.000  0.060  0.000  0.002  0.046  0.001  0.101  0.000  0.210
   1.25528     -5.343985  0.000  0.000  0.057  0.000  0.002  0.051  0.001  0.104  0.000  0.215
   1.27463     -5.357254  0.000  0.000  0.055  0.000  0.002  0.058  0.000  0.106  0.000  0.223
   1.29397     -5.372467  0.000  0.000  0.053  0.000  0.002  0.066  0.000  0.108  0.000  0.230
   1.31332     -5.389554  0.000  0.000  0.050  0.000  0.001  0.074  0.000  0.111  0.000  0.238
   1.33266     -5.408431  0.000  0.000  0.046  0.000  0.000  0.082  0.000  0.115  0.000  0.246
   1.35201     -5.428991  0.000  0.000  0.044  0.000  0.000  0.090  0.000  0.119  0.000  0.255
   1.37135     -5.451082  0.000  0.000  0.040  0.000  0.000  0.099  0.000  0.122  0.000  0.263
   1.39070     -5.474551  0.000  0.000  0.036  0.000  0.000  0.107  0.000  0.125  0.000  0.272
   1.41004     -5.499208  0.000  0.000  0.033  0.000  0.000  0.118  0.000  0.129  0.000  0.281
   1.42939     -5.524844  0.000  0.000  0.030  0.000  0.000  0.126  0.000  0.132  0.000  0.290
   1.44873     -5.551216  0.000  0.000  0.026  0.000  0.000  0.133  0.000  0.135  0.000  0.298
   1.46807     -5.578049  0.001  0.000  0.023  0.000  0.000  0.141  0.000  0.138  0.000  0.307
   1.48742     -5.605016  0.002  0.000  0.021  0.000  0.000  0.148  0.000  0.141  0.000  0.313
   1.50676     -5.631607  0.002  0.000  0.017  0.000  0.001  0.153  0.001  0.144  0.000  0.320
   1.52611     -5.656777  0.006  0.000  0.014  0.002  0.001  0.154  0.003  0.143  0.000  0.324
   1.54545     -5.675804  0.024  0.003  0.011  0.005  0.006  0.134  0.010  0.120  0.003  0.317
   1.56480     -5.664083  0.087  0.011  0.002  0.016  0.025  0.038  0.041  0.034  0.011  0.265
   1.58414     -5.619418  0.106  0.014  0.000  0.019  0.028  0.009  0.053  0.007  0.012  0.247
   1.60349     -5.567558  0.109  0.014  0.000  0.019  0.026  0.004  0.057  0.003  0.013  0.245
   1.62283     -5.513413  0.110  0.014  0.000  0.018  0.022  0.002  0.063  0.002  0.012  0.244
   1.64218     -5.458124  0.112  0.014  0.000  0.017  0.020  0.002  0.067  0.001  0.011  0.245
   1.66152     -5.402348  0.114  0.014  0.000  0.017  0.019  0.000  0.073  0.000  0.010  0.247
   1.68087     -5.346745  0.117  0.012  0.000  0.015  0.015  0.000  0.079  0.000  0.010  0.250
   1.70021     -5.292157  0.120  0.011  0.000  0.014  0.013  0.000  0.085  0.000  0.009  0.253
   1.71956     -5.239805  0.125  0.010  0.000  0.012  0.009  0.000  0.093  0.000  0.008  0.258
   1.73890     -5.191523  0.131  0.007  0.000  0.009  0.007  0.000  0.102  0.000  0.007  0.262
   1.75825     -5.150095  0.137  0.004  0.000  0.006  0.003  0.000  0.111  0.000  0.004  0.268
   1.77759     -5.119424  0.144  0.002  0.000  0.002  0.002  0.000  0.120  0.000  0.002  0.274
   1.79694     -5.104070  0.149  0.000  0.000  0.000  0.001  0.000  0.124  0.000  0.001  0.276
   1.79694     -5.104070  0.149  0.000  0.000  0.000  0.001  0.000  0.124  0.000  0.001  0.276
   1.83563     -5.125633  0.143  0.003  0.000  0.002  0.002  0.000  0.117  0.000  0.002  0.273
   1.87432     -5.196107  0.129  0.012  0.000  0.004  0.014  0.000  0.100  0.001  0.003  0.267
   1.91301     -5.282571  0.117  0.021  0.000  0.005  0.030  0.000  0.087  0.001  0.002  0.264
   1.95170     -5.366991  0.107  0.027  0.000  0.005  0.046  0.000  0.077  0.002  0.002  0.265
   1.99039     -5.441220  0.098  0.031  0.000  0.003  0.064  0.002  0.071  0.003  0.001  0.271
   2.02908     -5.500662  0.089  0.033  0.000  0.002  0.079  0.005  0.065  0.006  0.000  0.280
   2.06776     -5.533368  0.060  0.025  0.002  0.001  0.067  0.072  0.044  0.037  0.000  0.307
   2.10645     -5.466584  0.006  0.002  0.007  0.000  0.005  0.240  0.003  0.077  0.000  0.341
   2.14514     -5.357363  0.002  0.000  0.009  0.000  0.002  0.260  0.000  0.064  0.000  0.338
   2.18383     -5.235138  0.002  0.000  0.011  0.000  0.000  0.270  0.000  0.050  0.000  0.333
   2.22252     -5.102799  0.002  0.000  0.012  0.000  0.000  0.279  0.000  0.036  0.000  0.329
   2.26121     -4.962520  0.002  0.000  0.012  0.000  0.000  0.285  0.000  0.021  0.000  0.323
   2.29990     -4.817152  0.003  0.000  0.014  0.000  0.000  0.287  0.000  0.009  0.000  0.316
   2.33859     -4.671571  0.008  0.000  0.014  0.001  0.002  0.278  0.000  0.001  0.002  0.306
   2.37728     -4.536150  0.020  0.001  0.012  0.003  0.005  0.243  0.000  0.002  0.003  0.291
   2.41597     -4.433971  0.058  0.003  0.008  0.007  0.017  0.149  0.005  0.018  0.010  0.275
   2.45466     -4.381425  0.103  0.005  0.003  0.010  0.046  0.058  0.010  0.028  0.016  0.280
   2.49335     -4.348910  0.121  0.008  0.000  0.009  0.090  0.021  0.013  0.025  0.014  0.303
   2.53204     -4.308037  0.122  0.010  0.000  0.005  0.144  0.009  0.010  0.018  0.012  0.333
   2.57073     -4.248790  0.113  0.012  0.000  0.002  0.201  0.005  0.008  0.013  0.008  0.364
   2.60942     -4.170110  0.101  0.013  0.000  0.001  0.257  0.002  0.004  0.010  0.006  0.394
   2.64811     -4.075496  0.085  0.012  0.000  0.000  0.308  0.002  0.003  0.007  0.004  0.421
   2.68680     -3.969219  0.073  0.011  0.000  0.000  0.352  0.000  0.001  0.005  0.003  0.446
   2.72549     -3.855707  0.059  0.010  0.000  0.000  0.391  0.000  0.001  0.004  0.001  0.469
   2.76418     -3.738997  0.048  0.008  0.000  0.001  0.426  0.000  0.000  0.003  0.001  0.490
   2.80287     -3.622751  0.039  0.008  0.000  0.002  0.457  0.000  0.000  0.002  0.001  0.508
   2.84156     -3.510349  0.030  0.006  0.000  0.003  0.486  0.000  0.000  0.002  0.000  0.526
   2.88025     -3.404955  0.022  0.004  0.000  0.003  0.511  0.000  0.000  0.000  0.000  0.542
   2.91894     -3.309600  0.016  0.003  0.000  0.004  0.532  0.000  0.000  0.000  0.000  0.556
   2.95763     -3.227068  0.010  0.002  0.000  0.005  0.551  0.000  0.000  0.000  0.000  0.569
   2.99632     -3.159902  0.006  0.001  0.000  0.007  0.566  0.000  0.000  0.000  0.000  0.579
   3.03501     -3.110255  0.003  0.000  0.000  0.007  0.577  0.000  0.000  0.000  0.000  0.587
   3.07370     -3.079782  0.000  0.000  0.000  0.007  0.583  0.000  0.000  0.000  0.000  0.591
   3.11239     -3.069693  0.000  0.007  0.000  0.000  0.000  0.000  0.000  0.000  0.585  0.592
 
# Band-Index:   12
   3.11239     -3.069492  0.000  0.000  0.000  0.007  0.585  0.000  0.000  0.000  0.000  0.593
   3.07370     -3.074024  0.000  0.000  0.000  0.006  0.586  0.000  0.000  0.000  0.000  0.593
   3.03501     -3.104216  0.003  0.000  0.000  0.006  0.579  0.000  0.000  0.000  0.000  0.589
   2.99632     -3.153416  0.006  0.000  0.000  0.006  0.568  0.000  0.000  0.000  0.000  0.581
   2.95763     -3.219948  0.009  0.003  0.000  0.006  0.555  0.000  0.000  0.000  0.000  0.572
   2.91894     -3.301684  0.015  0.003  0.000  0.006  0.537  0.000  0.000  0.000  0.000  0.560
   2.88025     -3.396126  0.022  0.003  0.000  0.003  0.517  0.000  0.000  0.000  0.000  0.547
   2.84156     -3.500551  0.030  0.006  0.000  0.003  0.493  0.000  0.000  0.000  0.000  0.531
   2.80287     -3.612032  0.038  0.006  0.000  0.003  0.467  0.000  0.000  0.000  0.000  0.515
   2.76418     -3.727557  0.049  0.009  0.000  0.000  0.438  0.000  0.000  0.000  0.000  0.497
   2.72549     -3.843986  0.058  0.010  0.000  0.000  0.406  0.000  0.000  0.000  0.003  0.478
   2.68680     -3.958032  0.072  0.012  0.000  0.000  0.372  0.000  0.000  0.000  0.003  0.457
   2.64811     -4.066182  0.084  0.013  0.000  0.000  0.333  0.000  0.000  0.000  0.003  0.435
   2.60942     -4.164645  0.100  0.014  0.000  0.000  0.290  0.000  0.003  0.000  0.006  0.411
   2.57073     -4.248602  0.114  0.013  0.000  0.002  0.201  0.004  0.007  0.014  0.009  0.365
   2.53204     -4.307879  0.123  0.011  0.000  0.005  0.143  0.009  0.011  0.018  0.012  0.333
   2.49335     -4.348780  0.121  0.009  0.000  0.009  0.090  0.021  0.012  0.026  0.015  0.303
   2.45466     -4.381347  0.101  0.005  0.003  0.011  0.046  0.056  0.011  0.029  0.016  0.280
   2.41597     -4.388474  0.152  0.009  0.000  0.018  0.054  0.006  0.012  0.000  0.027  0.277
   2.37728     -4.459838  0.006  0.000  0.012  0.000  0.000  0.298  0.000  0.011  0.000  0.332
   2.33859     -4.626969  0.000  0.000  0.013  0.000  0.000  0.300  0.000  0.021  0.000  0.334
   2.29990     -4.789916  0.000  0.000  0.012  0.000  0.000  0.292  0.000  0.030  0.000  0.337
   2.26121     -4.945647  0.000  0.000  0.012  0.000  0.000  0.283  0.000  0.043  0.000  0.338
   2.22252     -5.092635  0.000  0.000  0.012  0.000  0.000  0.272  0.000  0.055  0.000  0.339
   2.18383     -5.229635  0.000  0.000  0.010  0.000  0.000  0.263  0.000  0.069  0.000  0.343
   2.14514     -5.355556  0.000  0.000  0.010  0.000  0.000  0.254  0.000  0.083  0.000  0.345
   2.10645     -5.466431  0.006  0.002  0.008  0.000  0.005  0.240  0.003  0.078  0.000  0.341
   2.06776     -5.533238  0.060  0.025  0.001  0.001  0.068  0.071  0.043  0.037  0.000  0.308
   2.02908     -5.500470  0.089  0.034  0.000  0.002  0.080  0.005  0.064  0.006  0.000  0.279
   1.99039     -5.441030  0.099  0.032  0.000  0.003  0.062  0.001  0.070  0.003  0.001  0.271
   1.95170     -5.366803  0.107  0.028  0.000  0.004  0.046  0.000  0.077  0.002  0.001  0.265
   1.91301     -5.282385  0.117  0.021  0.000  0.005  0.030  0.000  0.087  0.001  0.002  0.263
   1.87432     -5.195921  0.129  0.012  0.000  0.005  0.015  0.000  0.100  0.001  0.003  0.266
   1.83563     -5.125448  0.144  0.003  0.000  0.002  0.003  0.000  0.117  0.001  0.002  0.274
   1.79694     -5.103849  0.149  0.000  0.000  0.000  0.001  0.000  0.124  0.000  0.001  0.276
   1.79694     -5.103849  0.149  0.000  0.000  0.000  0.001  0.000  0.124  0.000  0.001  0.276
   1.77759     -5.101049  0.151  0.000  0.000  0.000  0.000  0.000  0.124  0.000  0.000  0.277
   1.75825     -5.118207  0.146  0.003  0.000  0.003  0.003  0.000  0.118  0.000  0.003  0.275
   1.73890     -5.151136  0.139  0.006  0.000  0.006  0.006  0.000  0.108  0.000  0.003  0.270
   1.71956     -5.194409  0.133  0.009  0.000  0.009  0.009  0.000  0.099  0.000  0.006  0.265
   1.70021     -5.243825  0.127  0.009  0.000  0.012  0.012  0.000  0.090  0.000  0.009  0.260
   1.68087     -5.296665  0.123  0.012  0.000  0.015  0.015  0.000  0.082  0.000  0.009  0.256
   1.66152     -5.351221  0.120  0.012  0.000  0.015  0.018  0.000  0.076  0.000  0.009  0.253
   1.64218     -5.406416  0.118  0.014  0.000  0.018  0.021  0.000  0.070  0.000  0.012  0.251
   1.62283     -5.461508  0.117  0.015  0.000  0.018  0.024  0.000  0.066  0.000  0.012  0.250
   1.60349     -5.515964  0.115  0.015  0.000  0.018  0.027  0.000  0.060  0.000  0.012  0.248
   1.58414     -5.569315  0.114  0.015  0.000  0.019  0.030  0.000  0.057  0.000  0.012  0.248
   1.56480     -5.620877  0.114  0.015  0.000  0.021  0.030  0.003  0.054  0.000  0.012  0.248
   1.54545     -5.667519  0.102  0.012  0.001  0.018  0.027  0.022  0.046  0.015  0.012  0.257
