#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS: 105  38
# Band-Index:    1
   1.73890    -12.395165  0.675  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.681
   1.75825    -12.393834  0.676  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.682
   1.77759    -12.393371  0.674  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.681
   1.79694    -12.393770  0.676  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.682
   1.79694    -12.393770  0.676  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.682
   1.83563    -12.397405  0.675  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.680
   1.87432    -12.405213  0.674  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.679
   1.91301    -12.417254  0.673  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.679
   1.95170    -12.433622  0.672  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.679
   1.99039    -12.454347  0.669  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.675
   2.02908    -12.479363  0.668  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.675
   2.06776    -12.508516  0.665  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.673
   2.10645    -12.541564  0.663  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.670
   2.14514    -12.578190  0.662  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.668
   2.18383    -12.618006  0.659  0.000  0.005  0.002  0.000  0.000  0.000  0.000  0.000  0.665
   2.22252    -12.660578  0.657  0.000  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.662
   2.26121    -12.705449  0.654  0.000  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.661
   2.29990    -12.752141  0.652  0.000  0.003  0.002  0.000  0.000  0.000  0.000  0.000  0.657
   2.33859    -12.800170  0.648  0.000  0.003  0.002  0.000  0.000  0.000  0.000  0.000  0.655
   2.37728    -12.849073  0.646  0.000  0.003  0.002  0.000  0.000  0.000  0.000  0.000  0.652
   2.41597    -12.898390  0.644  0.000  0.003  0.002  0.000  0.000  0.000  0.000  0.000  0.650
   2.45466    -12.947663  0.642  0.000  0.003  0.002  0.000  0.000  0.000  0.000  0.000  0.647
   2.49335    -12.996459  0.641  0.000  0.003  0.002  0.000  0.000  0.000  0.000  0.000  0.645
   2.53204    -13.044371  0.637  0.000  0.003  0.002  0.000  0.000  0.000  0.000  0.000  0.643
   2.57073    -13.091010  0.636  0.000  0.001  0.002  0.000  0.000  0.000  0.000  0.000  0.641
   2.60942    -13.136005  0.635  0.000  0.001  0.002  0.000  0.000  0.000  0.000  0.000  0.640
   2.64811    -13.179039  0.633  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.637
   2.68680    -13.219790  0.632  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.635
   2.72549    -13.257961  0.630  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.634
   2.76418    -13.293290  0.630  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.632
   2.80287    -13.325537  0.629  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.630
   2.84156    -13.354489  0.627  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.630
   2.88025    -13.379959  0.627  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.629
   2.91894    -13.401789  0.627  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.629
   2.95763    -13.419836  0.628  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.628
   2.99632    -13.433990  0.626  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.628
   3.03501    -13.444164  0.626  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.628
   3.07370    -13.450292  0.626  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.627
   3.11239    -13.452339  0.626  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.627
 
# Band-Index:    6
   3.11239    -13.283862  0.639  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.642
   3.07370    -13.282033  0.639  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.642
   3.03501    -13.276556  0.639  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.642
   2.99632    -13.267467  0.639  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.642
   2.95763    -13.254822  0.640  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.642
   2.91894    -13.238709  0.641  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.642
   2.88025    -13.219233  0.642  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.642
   2.84156    -13.196528  0.642  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.642
   2.80287    -13.170745  0.642  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   2.76418    -13.142065  0.642  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.645
   2.72549    -13.110690  0.642  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.647
   2.68680    -13.076844  0.643  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.648
   2.64811    -13.040769  0.644  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.648
   2.60942    -13.002752  0.645  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.650
   2.57073    -12.963082  0.648  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.651
   2.53204    -12.922073  0.648  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.654
   2.49335    -12.880069  0.649  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.654
   2.45466    -12.837429  0.650  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.656
   2.41597    -12.794527  0.652  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.658
   2.37728    -12.751789  0.654  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.660
   2.33859    -12.709618  0.656  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.662
   2.29990    -12.668433  0.657  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.664
   2.26121    -12.628662  0.659  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.667
   2.22252    -12.590760  0.662  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.668
   2.18383    -12.555143  0.662  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.671
   2.14514    -12.522229  0.666  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.673
   2.10645    -12.492412  0.667  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.673
   2.06776    -12.466052  0.669  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.675
   2.02908    -12.443441  0.672  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.678
   1.99039    -12.424814  0.673  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.679
   1.95170    -12.410320  0.674  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.680
   1.91301    -12.400036  0.675  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.681
   1.87432    -12.393934  0.675  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.681
   1.83563    -12.391898  0.675  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.681
   1.79694    -12.393547  0.675  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.681
   1.79694    -12.393547  0.675  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.681
   1.77759    -12.393179  0.675  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.682
   1.75825    -12.393643  0.675  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.681
   1.73890    -12.394973  0.675  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.682
   1.71956    -12.397121  0.676  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.681
   1.70021    -12.400033  0.675  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.681
   1.68087    -12.403654  0.675  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.681
   1.66152    -12.407926  0.674  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.680
   1.64218    -12.412789  0.672  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.680
   1.62283    -12.418179  0.672  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.680
   1.60349    -12.424025  0.671  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.677
   1.58414    -12.430269  0.671  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.678
   1.56480    -12.436835  0.671  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.678
   1.54545    -12.443655  0.670  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.676
   1.52611    -12.450666  0.669  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.675
   1.50676    -12.457799  0.670  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.676
   1.48742    -12.464991  0.668  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.675
   1.46807    -12.472173  0.667  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.674
   1.44873    -12.479293  0.666  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.673
   1.42939    -12.486289  0.666  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.672
   1.41004    -12.493105  0.665  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.673
   1.39070    -12.499688  0.665  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.672
   1.37135    -12.505990  0.665  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.672
   1.35201    -12.511963  0.665  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.672
   1.33266    -12.517562  0.664  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.671
   1.31332    -12.522753  0.663  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.670
   1.29397    -12.527497  0.663  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.669
   1.27463    -12.531756  0.663  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.669
   1.25528    -12.535507  0.663  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.668
   1.23594    -12.538722  0.662  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.668
   1.21659    -12.541381  0.662  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.668
   1.19725    -12.543468  0.661  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.667
   1.17790    -12.544968  0.661  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.667
   1.15856    -12.545873  0.661  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.667
   1.13921    -12.546176  0.661  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.667
   1.13921    -12.546176  0.661  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.667
   1.10571    -12.544496  0.661  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.667
   1.07220    -12.546975  0.661  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.668
   1.03869    -12.553624  0.662  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.668
   1.00519    -12.564304  0.662  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.668
   0.97168    -12.578823  0.660  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.667
   0.93818    -12.596940  0.660  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.666
   0.90467    -12.618356  0.658  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.666
   0.87116    -12.642753  0.656  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.663
   0.83766    -12.669781  0.656  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.662
   0.80415    -12.699077  0.656  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.662
   0.77064    -12.730267  0.654  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.661
   0.73714    -12.762969  0.653  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.659
   0.70363    -12.796821  0.651  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.657
   0.67013    -12.831452  0.650  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.656
   0.63662    -12.866518  0.650  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.656
   0.60311    -12.901670  0.648  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.654
   0.56961    -12.936588  0.648  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.652
   0.53610    -12.970976  0.646  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.651
   0.50259    -13.004566  0.645  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.650
   0.46909    -13.037098  0.644  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.648
   0.43558    -13.068339  0.644  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.648
   0.40208    -13.098072  0.642  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.648
   0.36857    -13.126101  0.642  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.645
   0.33506    -13.152253  0.642  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   0.30156    -13.176363  0.642  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   0.26805    -13.198299  0.642  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.642
   0.23454    -13.217929  0.642  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.642
   0.20104    -13.235154  0.641  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.642
   0.16753    -13.249882  0.641  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.642
   0.13403    -13.262036  0.639  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.642
   0.10052    -13.271552  0.639  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.642
   0.06701    -13.278381  0.639  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.642
   0.03351    -13.282491  0.639  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.642
   0.00000    -13.283862  0.639  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.642
 
# Band-Index:    7
   0.00000     -6.417913  0.024  0.000  0.264  0.000  0.000  0.000  0.000  0.000  0.000  0.288
   0.03351     -6.414203  0.024  0.000  0.264  0.000  0.000  0.000  0.000  0.000  0.000  0.288
   0.06701     -6.403117  0.024  0.000  0.264  0.000  0.000  0.000  0.000  0.000  0.000  0.288
   0.10052     -6.384766  0.024  0.000  0.264  0.000  0.000  0.000  0.000  0.000  0.000  0.288
   0.13403     -6.359346  0.024  0.000  0.264  0.000  0.000  0.000  0.000  0.000  0.000  0.288
   0.16753     -6.327148  0.024  0.000  0.266  0.000  0.000  0.000  0.000  0.000  0.000  0.294
   0.20104     -6.288565  0.024  0.000  0.270  0.000  0.000  0.000  0.000  0.000  0.000  0.294
   0.23454     -6.244092  0.024  0.000  0.270  0.000  0.000  0.000  0.000  0.000  0.000  0.294
   0.26805     -6.194366  0.024  0.000  0.270  0.000  0.000  0.000  0.000  0.000  0.000  0.294
   0.30156     -6.140154  0.018  0.000  0.274  0.006  0.000  0.000  0.000  0.000  0.000  0.300
   0.33506     -6.082473  0.018  0.000  0.276  0.006  0.000  0.000  0.000  0.000  0.000  0.300
   0.36857     -6.022518  0.018  0.000  0.276  0.006  0.000  0.000  0.000  0.000  0.000  0.300
   0.40208     -5.961782  0.018  0.000  0.276  0.006  0.000  0.000  0.000  0.000  0.000  0.306
   0.43558     -5.902087  0.018  0.006  0.276  0.012  0.000  0.000  0.000  0.000  0.000  0.306
   0.46909     -5.845649  0.012  0.006  0.270  0.018  0.000  0.000  0.000  0.000  0.000  0.306
   0.50259     -5.795064  0.012  0.006  0.264  0.024  0.000  0.000  0.000  0.000  0.000  0.306
   0.53610     -5.753276  0.012  0.012  0.258  0.030  0.000  0.000  0.000  0.000  0.000  0.306
   0.56961     -5.723345  0.006  0.012  0.240  0.042  0.000  0.000  0.000  0.000  0.000  0.306
   0.60311     -5.707968  0.006  0.018  0.222  0.054  0.000  0.000  0.000  0.000  0.000  0.305
   0.63662     -5.708884  0.006  0.024  0.198  0.072  0.000  0.000  0.000  0.000  0.000  0.300
   0.67013     -5.726301  0.006  0.030  0.174  0.090  0.000  0.000  0.000  0.000  0.000  0.300
   0.70363     -5.758691  0.006  0.036  0.150  0.111  0.000  0.000  0.000  0.000  0.000  0.301
   0.73714     -5.803287  0.006  0.042  0.126  0.129  0.000  0.000  0.000  0.000  0.000  0.303
   0.77064     -5.856712  0.006  0.048  0.105  0.144  0.000  0.000  0.000  0.000  0.000  0.303
   0.80415     -5.915568  0.012  0.054  0.087  0.159  0.000  0.000  0.000  0.000  0.000  0.308
   0.83766     -5.976811  0.012  0.057  0.071  0.174  0.000  0.000  0.000  0.000  0.000  0.312
   0.87116     -6.037774  0.012  0.063  0.057  0.186  0.000  0.000  0.000  0.000  0.000  0.316
   0.90467     -6.096242  0.012  0.063  0.048  0.194  0.000  0.000  0.000  0.000  0.000  0.318
   0.93818     -6.150304  0.012  0.069  0.039  0.203  0.000  0.000  0.000  0.000  0.000  0.321
   0.97168     -6.198354  0.012  0.069  0.033  0.211  0.000  0.000  0.000  0.000  0.000  0.325
   1.00519     -6.238999  0.012  0.074  0.027  0.218  0.000  0.000  0.000  0.000  0.000  0.327
   1.03869     -6.271078  0.012  0.075  0.021  0.223  0.000  0.000  0.000  0.000  0.000  0.328
   1.07220     -6.293667  0.012  0.075  0.019  0.226  0.000  0.000  0.000  0.000  0.000  0.331
   1.10571     -6.306054  0.012  0.077  0.015  0.229  0.000  0.000  0.000  0.000  0.000  0.332
   1.13921     -6.307862  0.010  0.077  0.014  0.231  0.000  0.000  0.000  0.000  0.000  0.332
   1.13921     -6.307862  0.010  0.077  0.014  0.231  0.000  0.000  0.000  0.000  0.000  0.332
   1.15856     -6.306459  0.010  0.077  0.014  0.231  0.000  0.000  0.000  0.000  0.000  0.332
   1.17790     -6.302265  0.010  0.077  0.014  0.231  0.000  0.000  0.000  0.000  0.000  0.332
   1.19725     -6.295282  0.010  0.077  0.014  0.231  0.000  0.000  0.000  0.000  0.000  0.333
   1.21659     -6.285529  0.010  0.077  0.013  0.232  0.000  0.000  0.000  0.000  0.000  0.334
   1.23594     -6.273019  0.010  0.077  0.013  0.232  0.000  0.000  0.000  0.000  0.000  0.334
   1.25528     -6.257769  0.010  0.077  0.013  0.233  0.000  0.000  0.000  0.000  0.000  0.335
   1.27463     -6.239819  0.010  0.077  0.013  0.233  0.000  0.000  0.000  0.000  0.000  0.335
   1.29397     -6.219198  0.010  0.077  0.013  0.234  0.000  0.000  0.000  0.000  0.000  0.335
   1.31332     -6.195946  0.009  0.078  0.012  0.235  0.000  0.000  0.000  0.000  0.000  0.336
   1.33266     -6.170104  0.009  0.078  0.012  0.237  0.000  0.000  0.000  0.000  0.000  0.336
   1.35201     -6.141726  0.009  0.079  0.011  0.237  0.000  0.000  0.000  0.000  0.000  0.338
   1.37135     -6.110866  0.008  0.080  0.010  0.239  0.000  0.000  0.000  0.000  0.000  0.337
   1.39070     -6.077590  0.007  0.080  0.010  0.240  0.000  0.000  0.000  0.000  0.000  0.337
   1.41004     -6.041972  0.007  0.080  0.009  0.240  0.000  0.000  0.000  0.000  0.000  0.339
   1.42939     -6.004097  0.007  0.080  0.009  0.241  0.000  0.000  0.000  0.000  0.000  0.340
   1.44873     -5.964059  0.006  0.081  0.009  0.243  0.000  0.000  0.000  0.000  0.000  0.340
   1.46807     -5.921990  0.005  0.081  0.008  0.245  0.000  0.000  0.000  0.000  0.000  0.340
   1.48742     -5.878079  0.005  0.084  0.008  0.246  0.000  0.000  0.000  0.000  0.000  0.341
   1.50676     -5.832668  0.005  0.085  0.007  0.246  0.000  0.000  0.000  0.000  0.000  0.342
   1.52611     -5.786662  0.005  0.086  0.006  0.246  0.000  0.000  0.000  0.000  0.000  0.343
   1.54545     -5.744461  0.004  0.092  0.006  0.238  0.000  0.000  0.000  0.000  0.000  0.342
   1.56480     -5.735697  0.006  0.125  0.003  0.196  0.000  0.000  0.000  0.000  0.000  0.328
   1.58414     -5.757635  0.006  0.128  0.003  0.191  0.000  0.000  0.000  0.000  0.000  0.327
   1.60349     -5.779282  0.006  0.130  0.003  0.189  0.000  0.000  0.000  0.000  0.000  0.323
   1.62283     -5.799982  0.003  0.132  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.322
   1.64218     -5.819382  0.002  0.135  0.000  0.181  0.000  0.000  0.000  0.000  0.000  0.318
   1.66152     -5.837215  0.000  0.138  0.000  0.177  0.000  0.000  0.000  0.000  0.000  0.318
   1.68087     -5.853240  0.000  0.139  0.000  0.175  0.000  0.000  0.000  0.000  0.000  0.315
   1.70021     -5.867243  0.000  0.143  0.000  0.172  0.000  0.000  0.000  0.000  0.000  0.313
   1.71956     -5.879028  0.000  0.143  0.000  0.168  0.000  0.000  0.000  0.000  0.000  0.312
   1.73890     -5.888396  0.000  0.147  0.000  0.165  0.000  0.000  0.000  0.000  0.000  0.312
   1.75825     -5.895201  0.000  0.149  0.000  0.163  0.000  0.000  0.000  0.000  0.000  0.311
   1.77759     -5.899290  0.000  0.151  0.000  0.160  0.000  0.000  0.000  0.000  0.000  0.312
   1.79694     -5.900592  0.000  0.155  0.001  0.155  0.000  0.000  0.000  0.000  0.000  0.312
   1.79694     -5.900592  0.000  0.155  0.001  0.155  0.000  0.000  0.000  0.000  0.000  0.312
   1.83563     -5.894550  0.000  0.144  0.000  0.167  0.000  0.000  0.000  0.000  0.000  0.311
   1.87432     -5.875526  0.000  0.135  0.000  0.175  0.000  0.000  0.000  0.000  0.000  0.313
   1.91301     -5.843039  0.000  0.129  0.000  0.183  0.000  0.000  0.000  0.000  0.000  0.316
   1.95170     -5.796873  0.003  0.123  0.000  0.191  0.000  0.000  0.000  0.000  0.000  0.319
   1.99039     -5.737205  0.004  0.115  0.001  0.200  0.000  0.000  0.000  0.000  0.000  0.322
   2.02908     -5.665080  0.005  0.108  0.002  0.210  0.000  0.000  0.000  0.000  0.000  0.326
   2.06776     -5.656436  0.000  0.003  0.039  0.284  0.000  0.000  0.000  0.000  0.000  0.327
   2.10645     -5.691199  0.000  0.000  0.048  0.272  0.000  0.000  0.000  0.000  0.000  0.323
   2.14514     -5.711485  0.000  0.000  0.054  0.260  0.000  0.000  0.000  0.000  0.000  0.318
   2.18383     -5.718173  0.000  0.000  0.066  0.249  0.000  0.000  0.000  0.000  0.000  0.315
   2.22252     -5.713032  0.000  0.000  0.078  0.233  0.000  0.000  0.000  0.000  0.000  0.312
   2.26121     -5.698435  0.000  0.000  0.090  0.216  0.000  0.000  0.000  0.000  0.000  0.309
   2.29990     -5.677530  0.000  0.000  0.108  0.198  0.000  0.000  0.000  0.000  0.000  0.306
   2.33859     -5.654239  0.000  0.000  0.126  0.180  0.000  0.000  0.000  0.000  0.000  0.306
   2.37728     -5.633319  0.000  0.000  0.150  0.156  0.000  0.000  0.000  0.000  0.000  0.306
   2.41597     -5.620030  0.000  0.000  0.180  0.126  0.000  0.000  0.000  0.000  0.000  0.306
   2.45466     -5.619331  0.000  0.000  0.204  0.102  0.000  0.000  0.000  0.000  0.000  0.306
   2.49335     -5.634618  0.006  0.000  0.228  0.078  0.000  0.000  0.000  0.000  0.000  0.306
   2.53204     -5.666736  0.006  0.000  0.246  0.054  0.000  0.000  0.000  0.000  0.000  0.311
   2.57073     -5.714019  0.006  0.000  0.264  0.041  0.000  0.000  0.000  0.000  0.000  0.312
   2.60942     -5.773140  0.012  0.000  0.270  0.030  0.000  0.000  0.000  0.000  0.000  0.309
   2.64811     -5.840308  0.012  0.000  0.276  0.018  0.000  0.000  0.000  0.000  0.000  0.306
   2.68680     -5.911959  0.018  0.000  0.276  0.012  0.000  0.000  0.000  0.000  0.000  0.306
   2.72549     -5.984995  0.018  0.000  0.276  0.012  0.000  0.000  0.000  0.000  0.000  0.305
   2.76418     -6.056896  0.018  0.000  0.276  0.006  0.000  0.000  0.000  0.000  0.000  0.300
   2.80287     -6.125625  0.018  0.000  0.276  0.006  0.000  0.000  0.000  0.000  0.000  0.300
   2.84156     -6.189530  0.024  0.000  0.270  0.006  0.000  0.000  0.000  0.000  0.000  0.294
   2.88025     -6.247274  0.024  0.000  0.270  0.000  0.000  0.000  0.000  0.000  0.000  0.294
   2.91894     -6.297777  0.024  0.000  0.270  0.000  0.000  0.000  0.000  0.000  0.000  0.294
   2.95763     -6.340185  0.024  0.000  0.264  0.000  0.000  0.000  0.000  0.000  0.000  0.291
   2.99632     -6.373829  0.024  0.000  0.264  0.000  0.000  0.000  0.000  0.000  0.000  0.288
   3.03501     -6.398206  0.024  0.000  0.264  0.000  0.000  0.000  0.000  0.000  0.000  0.288
   3.07370     -6.412968  0.024  0.000  0.264  0.000  0.000  0.000  0.000  0.000  0.000  0.288
   3.11239     -6.417913  0.024  0.000  0.264  0.000  0.000  0.000  0.000  0.000  0.000  0.288
 
# Band-Index:    8
   3.11239     -5.954716  0.038  0.000  0.251  0.000  0.000  0.000  0.000  0.000  0.000  0.290
   3.07370     -5.949916  0.038  0.000  0.252  0.000  0.000  0.000  0.000  0.000  0.000  0.291
   3.03501     -5.935597  0.038  0.000  0.253  0.000  0.000  0.000  0.000  0.000  0.000  0.291
   2.99632     -5.911992  0.038  0.000  0.254  0.000  0.000  0.000  0.000  0.000  0.000  0.292
   2.95763     -5.879524  0.038  0.000  0.254  0.000  0.000  0.000  0.000  0.000  0.000  0.293
   2.91894     -5.838790  0.038  0.000  0.256  0.001  0.000  0.000  0.000  0.000  0.000  0.294
   2.88025     -5.790571  0.035  0.000  0.257  0.003  0.000  0.000  0.000  0.000  0.000  0.296
   2.84156     -5.735917  0.034  0.000  0.259  0.004  0.000  0.000  0.000  0.000  0.000  0.298
   2.80287     -5.676133  0.033  0.000  0.262  0.006  0.000  0.000  0.000  0.000  0.000  0.301
   2.76418     -5.612886  0.031  0.000  0.265  0.008  0.000  0.000  0.000  0.000  0.000  0.303
   2.72549     -5.548300  0.027  0.000  0.264  0.013  0.000  0.000  0.000  0.000  0.000  0.305
   2.68680     -5.485091  0.026  0.000  0.264  0.019  0.000  0.000  0.000  0.000  0.000  0.308
   2.64811     -5.426709  0.021  0.000  0.259  0.028  0.000  0.000  0.000  0.000  0.000  0.308
   2.60942     -5.377405  0.015  0.000  0.250  0.042  0.000  0.000  0.000  0.000  0.000  0.307
   2.57073     -5.341989  0.009  0.000  0.233  0.061  0.000  0.000  0.000  0.000  0.000  0.306
   2.53204     -5.324822  0.006  0.000  0.210  0.087  0.000  0.000  0.000  0.000  0.000  0.304
   2.49335     -5.328141  0.002  0.000  0.181  0.117  0.000  0.000  0.000  0.000  0.000  0.302
   2.45466     -5.350487  0.000  0.000  0.151  0.148  0.000  0.000  0.000  0.000  0.000  0.298
